window_id,window_start_s,window_end_s,label,anomaly_type,mean,standard_deviation,rms,minimum,maximum,peak_to_peak,median,kurtosis,dominant_frequency_hz,spectral_energy,source_file
206,210.99033997199967,211.98833810999986,0,normal,1.1205080637417035,0.06008479366543883,1.1221178651728168,0.9952720532598108,1.2253512027170006,0.23007914945718977,1.12543891437963,-1.0579139294364575,4.0,1.7980483758451253,normal_20260817_100640.csv
207,211.99033790799967,212.98833811199984,0,normal,1.1240465132478912,0.05632974449842809,1.125457064512014,1.0016396657481172,1.229947718401071,0.22830805265295373,1.1274845364793258,-0.8490018775394592,4.0,1.5802085865632496,normal_20260817_100640.csv
208,212.99033792799946,213.98833910600024,0,normal,1.1243446887630508,0.055839791818362995,1.1257304568590119,1.0083668528863887,1.2392553005736953,0.23088844768730654,1.129741886450175,-0.8639914293043542,4.0,1.5528401075115519,normal_20260817_100640.csv
209,213.99033805199997,214.98833833200024,0,normal,1.12202552259328,0.05344915330739033,1.1232978613618028,1.0188633372538245,1.2184676072838374,0.1996042700300129,1.1265398261934638,-1.070870468509078,4.0,1.4227202857854813,normal_20260817_100640.csv
210,214.9903379999996,215.98833775299954,0,normal,1.1244592476142778,0.05807420317775913,1.1259579089024596,0.996730439988666,1.2286485624457466,0.23191812245708066,1.1280374993766829,-1.112587922382013,4.0,1.6796077685517323,normal_20260817_100640.csv
211,215.99034062600003,216.98833836999984,0,normal,1.1207067530657733,0.05872999840602111,1.1222445540433688,0.9915054916640652,1.2392000685926383,0.2476945769285731,1.120434094447326,-0.9839288512498277,4.0,1.7177916909645656,normal_20260817_100640.csv
212,216.9903385939997,217.98833675700007,0,normal,1.1205968630142489,0.05836982801605989,1.122116021728591,0.9947217399856102,1.2329984306559354,0.2382766906703252,1.1206852055773735,-1.0027641869507231,4.0,1.6970087354120227,normal_20260817_100640.csv
213,217.99033631400016,218.98833670800013,0,normal,1.1192711509092068,0.05832683586805957,1.1207898683696245,0.995577651416503,1.2209491758463986,0.2253715244298956,1.122095811417189,-0.9614925226616635,4.0,1.6942373559610084,normal_20260817_100640.csv
214,218.99033646999942,219.98834228099986,0,normal,1.1218883797888872,0.05719627693010588,1.123345428085235,1.0003633040051,1.2217088482940603,0.22134554428896025,1.1172666199256112,-0.9253183632095996,4.0,1.629235304897257,normal_20260817_100640.csv
215,219.99033943099948,220.98833691900018,0,normal,1.1238404625878733,0.05691430145644035,1.1252806863445226,1.0057690937784876,1.2319864812569985,0.22621738747851095,1.1288866462138702,-1.1043828862489238,4.0,1.6132035297239435,normal_20260817_100640.csv
216,220.9903421429999,221.98833771499994,0,normal,1.1217055456270104,0.05753188446080021,1.1231799716964328,0.9987122558575116,1.22612055280058,0.22740829694306852,1.128044241153688,-1.0407591200524926,4.0,1.6484009204519465,normal_20260817_100640.csv
