window_id,window_start_s,window_end_s,label,anomaly_type,mean,standard_deviation,rms,minimum,maximum,peak_to_peak,median,kurtosis,dominant_frequency_hz,spectral_energy,source_file
90,93.99228271099948,94.99028208199981,0,normal,1.1248190012287644,0.04921726460018874,1.1258952547461951,1.029755101953858,1.2234567912272176,0.19370168927335962,1.1192999999999995,-1.205726433442539,53.0,1.2066257638475044,normal_20260817_100340.csv
91,94.99228402799964,95.99028902800002,0,normal,1.1219224409679516,0.0476777725204652,1.122935053126404,1.029755101953858,1.2213415247177997,0.19158642276394167,1.1235046461853195,-1.081270897002535,53.0,1.1321357156920495,normal_20260817_100340.csv
92,95.99228532599956,96.99028269599968,0,normal,1.1217849649681617,0.04653145292573966,1.1227496086572464,1.0350588244153085,1.2117959605478144,0.17673713613250586,1.1227733564704854,-1.0108781182044593,53.0,1.078780316164305,normal_20260817_100340.csv
93,96.99228501299969,97.99028353099949,0,normal,1.1236523365116076,0.04604774187737135,1.12459546854858,1.0428836272566562,1.2239415427217102,0.181057915465054,1.1259118304734168,-1.146294734403581,53.0,1.0559972758865808,normal_20260817_100340.csv
94,97.9922868849999,98.99028447799994,0,normal,1.121247943241597,0.050614313553468966,1.1223897535882978,0.9905155475811572,1.2109358694827732,0.22042032190161598,1.1252834842829604,-0.8103556672996652,53.0,1.275802813233846,normal_20260817_100340.csv
95,98.99229242399998,99.99028555299994,0,normal,1.1211009758392483,0.049546280710915845,1.122195273541998,1.0026641361891826,1.242980844582892,0.24031670839370944,1.1250266396845898,-0.7996919718914901,51.0,1.2225634872282136,normal_20260817_100340.csv
96,99.9922877399995,100.99029068499932,0,normal,1.1224574756158623,0.04550765115962267,1.1233796023072522,1.011243753998016,1.237265395943813,0.226021641945797,1.1259591111581273,-0.6262132635637783,51.0,1.0314567309117186,normal_20260817_100340.csv
97,100.99228540900005,101.99028727899987,0,normal,1.124118103209742,0.04798645325643274,1.1251418620156304,1.0370260604247126,1.2160622763658115,0.17903621594109898,1.1315778595488784,-1.2161368384283422,51.0,1.1468637195271603,normal_20260817_100340.csv
98,101.99228826199943,102.99028972499947,0,normal,1.1238075592172523,0.04653272188645063,1.1247705207552339,1.0272928696335824,1.2366444315161895,0.20935156188260717,1.128266697195304,-0.4630164485948498,51.0,1.0785685747150002,normal_20260817_100340.csv
99,102.99229020899931,103.9902822639997,0,normal,1.1233659969766998,0.04779874618172519,1.1243824453005302,1.0416505028079237,1.2240658070545063,0.1824153042465826,1.1247764977985626,-1.1492526056252508,51.0,1.1383813635960405,normal_20260817_100340.csv
100,103.99228259899975,104.99028191399977,0,normal,1.1224159083919645,0.048787718420122674,1.123475728656387,1.0301759752585964,1.215661967818357,0.1854859925597605,1.1300178494165478,-1.1921202284017565,51.0,1.1854017395692253,normal_20260817_100340.csv
101,104.99228191599924,105.99028189699949,0,normal,1.1231661983629502,0.04774405528354416,1.1241805032822798,1.023636708017058,1.2221756256774228,0.1985389176603647,1.1264250574272572,-0.8685817515948404,51.0,1.1353870118445926,normal_20260817_100340.csv
