monotonic_ns,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
94833375258746,0.0,241500160,240386048
94833475453809,0.0,241500160,240386048
94833575657170,0.0,241500160,240386048
94833675835900,0.0,241500160,240386048
94833776008167,0.0,241500160,240386048
94833876217306,0.0,241500160,240386048
94833976408888,0.0,241500160,240386048
94834076616396,0.0,241500160,240386048
94834176819905,0.0,241500160,240386048
94834277029802,0.0,241500160,240386048
94834377282645,0.0,241500160,240386048
94834477482764,9.97998185213306,241500160,240386048
94834577716237,0.0,241500160,240386048
94834677921320,0.0,241500160,240386048
94834778134218,0.0,241500160,240386048
94834878329893,0.0,241500160,240386048
94834978537051,0.0,241500160,240386048
94835078752375,0.0,241500160,240386048
94835178964347,0.0,241500160,240386048
94835279186615,0.0,241500160,240386048
94835379401532,0.0,241500160,240386048
94835479620338,0.0,241500160,240386048
94835579819217,0.0,241500160,240386048
94835680025727,0.0,241500160,240386048
94835780246237,0.0,241500160,240386048
94835880442080,0.0,241500160,240386048
94835980647460,0.0,241516544,240386048
94836080876544,9.977094188002637,241516544,240386048
94836181106054,0.0,241516544,240386048
94836281614438,0.0,241516544,240386048
94836381924689,0.0,241516544,240386048
94836482134458,0.0,241516544,240386048
94836582335728,0.0,241516544,240386048
94836682528571,0.0,241516544,240386048
94836782736841,0.0,241516544,240386048
94836882944870,0.0,241516544,240386048
94836983138880,0.0,241516544,240386048
94837083332205,0.0,241516544,240386048
94837183535401,0.0,241516544,240386048
94837283754689,0.0,241516544,240386048
94837383996255,9.975942117589002,241516544,240386048
94837484225581,0.0,241516544,240386048
94837584430332,0.0,241516544,240386048
94837684634899,0.0,241516544,240386048
94837784833206,0.0,241516544,240386048
94837885029013,0.0,241516544,240386048
94837985247394,0.0,241516544,240386048
94838085516777,0.0,241516544,240386048
94838185733639,0.0,241516544,240386048
94838285947965,0.0,241516544,240386048
94838386180458,0.0,241516544,240386048
94838486414229,0.0,241516544,240386048
94838586615592,0.0,241516544,240386048
94838686806789,0.0,241516544,240386048
94838787017819,9.978954285568838,241516544,240386048
94838887260312,0.0,241516544,240386048
94838987459435,0.0,241516544,240386048
94839087672854,0.0,241516544,240386048
94839187876828,0.0,241516544,240386048
94839288090988,0.0,241516544,240386048
94839388308500,0.0,241516544,240386048
94839488516882,0.0,241516544,240386048
94839588731968,0.0,241516544,240386048
94839688920110,0.0,241516544,240386048
94839789115640,0.0,241516544,240386048
94839889325560,0.0,241516544,240386048
94839989528572,0.0,241516544,240386048
94840089739362,0.0,241516544,240386048
94840189950671,9.978913758063266,241516544,240386048
94840290148275,0.0,241516544,240386048
94840390359195,0.0,241516544,240386048
94840490590282,0.0,241516544,240386048
94840590991334,0.0,241516544,240386048
94840691218847,0.0,241516544,240386048
94840791490064,0.0,241516544,240386048
94840891702410,0.0,241516544,240386048
94840991914701,0.0,241516544,240386048
94841092122603,0.0,241516544,240386048
94841192332301,0.0,241516544,240386048
94841292530461,0.0,241516544,240386048
94841392740937,0.0,241516544,240386048
94841492955210,9.978622298082186,241516544,240386048
94841593166242,0.0,241516544,240386048
94841693375792,0.0,241516544,240386048
94841793733215,0.0,241516544,240386048
94841893921950,0.0,241516544,240386048
94841994187094,0.0,241516544,240386048
94842094376570,0.0,241516544,240386048
94842194586843,0.0,241516544,240386048
94842294808653,0.0,241516544,240386048
94842395041166,0.0,241516544,240386048
94842495279810,0.0,241516544,240386048
94842595533787,0.0,241516544,240386048
94842695853821,9.968153842233134,241516544,240386048
94842796112836,0.0,241516544,240386048
94842896342202,0.0,241516544,240386048
94842996592365,0.0,241532928,240386048
94843096846750,0.0,241532928,240386048
94843197074042,0.0,241532928,240386048
94843297266574,0.0,241532928,240386048
94843397503829,0.0,241532928,240386048
94843497719769,0.0,241532928,240386048
94843597912339,0.0,241532928,240386048
94843698118558,0.0,241532928,240386048
94843798313239,0.0,241532928,240386048
94843898520328,0.0,241532928,240386048
94843998728601,9.979236203412526,241532928,240386048
94844098965191,0.0,241549312,240386048
94844199308022,0.0,241549312,240386048
94844299518147,0.0,241549312,240386048
94844399720754,0.0,241549312,240386048
94844499922880,0.0,241549312,240386048
94844600140988,0.0,241549312,240386048
94844700332633,0.0,241549312,240386048
94844800535037,0.0,241549312,240386048
94844900761016,0.0,241549312,240386048
94845000965883,0.0,241549312,240386048
94845101281566,0.0,241549312,240386048
94845201494026,9.978815672082284,241549312,240386048
94845301699430,0.0,241549312,240386048
94845401901334,0.0,241549312,240386048
94845502095053,0.0,241549312,240386048
94845602283828,0.0,241549312,240386048
94845702482084,0.0,241549312,240386048
94845802678878,0.0,241549312,240386048
94845902885264,0.0,241549312,240386048
94846003079594,0.0,241549312,240386048
94846103358463,0.0,241549312,240386048
94846203902446,0.0,241549312,240386048
94846304113758,0.0,241549312,240386048
94846404326755,0.0,241549312,240386048
94846504540716,0.0,241549312,240386048
94846604715343,9.982493899802034,241549312,240386048
94846704926748,0.0,241549312,240386048
94846805145487,0.0,241549312,240386048
94846905335263,0.0,241549312,240386048
94847005576928,0.0,241549312,240386048
94847105779018,0.0,241549312,240386048
94847205993016,0.0,241549312,240386048
94847306212237,0.0,241549312,240386048
94847406411994,0.0,241549312,240386048
94847506637048,0.0,241549312,240386048
94847606847657,0.0,241549312,240386048
94847707021193,0.0,241549312,240386048
94847807239858,0.0,241549312,240386048
94847907457357,0.0,241549312,240386048
94848007634799,0.0,241549312,240386048
94848107853872,9.978210681139798,241549312,240386048
94848208051667,0.0,241549312,240386048
94848308268647,0.0,241549312,240386048
94848408506238,0.0,241549312,240386048
94848508711570,0.0,241549312,240386048
94848608925144,0.0,241549312,240386048
94848709152088,0.0,241549312,240386048
94848809355105,0.0,241549312,240386048
94848909575049,0.0,241549312,240386048
94849009795641,0.0,241549312,240386048
94849110052344,0.0,241549312,240386048
94849210291307,0.0,241549312,240386048
94849310461805,0.0,241549312,240386048
94849410674212,9.978795161068398,241549312,240386048
94849510889489,0.0,241549312,240386048
94849611071396,0.0,241549312,240386048
94849711282489,0.0,241549312,240386048
94849811493359,0.0,241549312,240386048
94849911662451,0.0,241549312,240386048
94850011877839,0.0,241549312,240386048
94850112092765,0.0,241549312,240386048
94850212302413,0.0,241549312,240386048
94850312525857,0.0,241549312,240386048
94850412732024,0.0,241549312,240386048
94850512951283,0.0,241549312,240386048
94850613167062,0.0,241549312,240386048
94850713342154,0.0,241549312,240386048
94850813575081,9.97663243308644,241549312,240386048
94850913892286,0.0,241549312,240386048
94851014506032,0.0,241549312,240386048
94851114729051,0.0,241549312,240386048
94851214921421,0.0,241549312,240386048
94851315142922,0.0,241549312,240386048
94851415362589,0.0,241549312,240386048
94851515552479,0.0,241549312,240386048
94851615754702,0.0,241549312,240386048
94851715973481,0.0,241549312,240386048
94851816179019,0.0,241549312,240386048
94851916396742,0.0,241549312,240386048
94852016607984,0.0,241549312,240386048
94852116868559,9.974266193788406,241549312,240386048
94852217086968,0.0,241549312,240386048
94852317301246,0.0,241549312,240386048
94852417523599,0.0,241549312,240386048
94852517745619,0.0,241549312,240386048
94852617937658,0.0,241549312,240386048
94852718154808,9.978313632178699,241549312,240386048
94852818370606,0.0,241549312,240386048
94852918577422,0.0,241549312,240386048
94853018797424,0.0,241549312,240386048
94853119006110,0.0,241549312,240386048
94853219233631,0.0,241549312,240386048
94853319491059,0.0,241549312,240386048
94853419671079,0.0,241549312,240386048
94853519881821,0.0,241549312,240386048
94853620108138,0.0,241549312,240386048
94853720324548,0.0,241549312,240386048
94853820575754,0.0,241549312,240386048
94853920814498,0.0,241549312,240386048
94854021020759,0.0,241549312,240386048
94854121236465,0.0,241549312,240386048
94854221441615,9.979419940776568,241549312,240386048
94854321683025,0.0,241549312,240386048
94854421901157,0.0,241549312,240386048
94854522113493,0.0,241549312,240386048
94854622321385,0.0,241549312,240386048
94854722548462,0.0,241549312,240386048
94854822761279,0.0,241549312,240386048
94854922972542,0.0,241549312,240386048
94855023154248,0.0,241549312,240386048
94855123370991,0.0,241549312,240386048
94855223580327,0.0,241549312,240386048
94855323771089,0.0,241549312,240386048
94855423973962,0.0,241549312,240386048
94855524204281,0.0,241549312,240386048
94855624401173,0.0,241549312,240386048
94855724622306,9.977887503791024,241549312,240386048
94855824873236,0.0,241565696,240386048
94855925083220,0.0,241565696,240386048
94856025300168,0.0,241565696,240386048
94856125496875,0.0,241565696,240386048
94856225707545,0.0,241565696,240386048
94856325941734,0.0,241565696,240386048
94856426150089,0.0,241565696,240386048
94856526365241,0.0,241565696,240386048
94856626582005,0.0,241565696,240386048
94856726792231,0.0,241565696,240386048
94856826987068,0.0,241582080,240386048
94856927224924,0.0,241582080,240386048
94857027422187,0.0,241582080,240386048
94857127643599,9.977874562006999,241582080,240386048
94857227848177,0.0,241582080,240386048
94857328068921,0.0,241582080,240386048
94857428281537,0.0,241582080,240386048
94857528464911,0.0,241582080,240386048
94857628673823,0.0,241582080,240386048
94857728896105,0.0,241582080,240386048
94857829104684,0.0,241582080,240386048
94857929324670,0.0,241582080,240386048
94858029535990,0.0,241582080,240386048
94858129740161,0.0,241582080,240386048
94858229953239,0.0,241582080,240386048
94858330166855,0.0,241582080,240386048
94858430386378,0.0,241582080,240386048
94858530609958,0.0,241582080,240386048
94858630820092,0.0,241582080,240386048
94858731014134,0.0,241582080,240386048
94858831234843,0.0,241582080,240386048
94858931435719,0.0,241582080,240386048
94859031656669,0.0,241582080,240386048
94859131866211,0.0,241582080,240386048
94859232076049,9.979050878802468,241582080,240386048
94859332290369,0.0,241582080,240386048
94859432482096,0.0,241582080,240386048
94859532696269,0.0,241582080,240386048
94859632919015,0.0,241582080,240386048
94859733115225,0.0,241582080,240386048
94859833321860,0.0,241582080,240386048
94859933542588,0.0,241582080,240386048
94860033737890,0.0,241582080,240386048
94860133967285,0.0,241582080,240386048
94860234311885,0.0,241582080,240386048
94860334528372,0.0,241582080,240386048
94860434753711,0.0,241582080,240386048
94860535009181,0.0,241582080,240386048
94860635255854,9.975398870108354,241582080,240386048
94860735473453,0.0,241582080,240386048
94860835669015,0.0,241582080,240386048
94860935885596,0.0,241582080,240386048
94861036111176,0.0,241582080,240386048
94861136305571,0.0,241582080,240386048
94861236529781,0.0,241582080,240386048
94861336786159,0.0,241582080,240386048
94861437006573,0.0,241582080,240386048
94861537229172,0.0,241598464,240386048
94861637435531,0.0,241598464,240386048
94861737666297,0.0,241598464,240386048
94861837894008,0.0,241598464,240386048
94861938134127,0.0,241598464,240386048
94862038358763,0.0,241598464,240386048
94862138567566,0.0,241598464,240386048
94862238786611,0.0,241598464,240386048
94862339019247,0.0,241598464,240386048
94862439242273,9.977778389946025,241598464,240386048
94862539457355,0.0,241598464,240386048
94862639673844,0.0,241598464,240386048
94862739860795,0.0,241598464,240386048
94862840098877,0.0,241614848,240386048
94862940343607,0.0,241614848,240386048
94863040549337,0.0,241631232,240386048
94863140778437,0.0,241631232,240386048
94863240993223,0.0,241647616,240386048
94863341183286,0.0,241647616,240386048
94863441415330,39.907212542309445,243924992,244056064
94863541691747,0.0,243924992,244056064
94863641926440,0.0,243941376,244056064
94863742210875,0.0,243941376,244056064
94863842415216,0.0,243957760,244056064
94863942615854,0.0,243957760,244056064
94864042805492,19.962162918203873,243974144,244056064
94864143012703,0.0,243974144,244056064
94864243213748,0.0,243974144,244056064
94864343423071,0.0,243974144,244056064
94864443620098,0.0,243974144,244056064
94864543831199,0.0,243974144,244056064
94864644945885,19.779502262918303,243990528,244056064
94864745363322,0.0,243990528,244056064
94864845578164,9.97858764737941,243990528,244056064
94864945785191,0.0,243990528,244056064
94865046002607,0.0,243990528,244056064
94865146206616,0.0,243990528,244056064
94865248174682,0.0,243990528,244056064
94865351501283,19.356079183975925,243990528,244056064
94865451712958,0.0,243990528,244056064
94865551925116,9.978718486412154,243990528,244056064
94865652208163,0.0,243990528,244056064
94865752507618,0.0,243990528,244056064
94865852770646,0.0,244006912,244056064
94865952994711,19.955213317673213,244023296,244056064
94866053255888,0.0,244023296,244056064
94866153528453,0.0,244023296,244056064
94866253785871,0.0,244023296,244056064
94866354085122,0.0,244023296,244056064
94866454296112,0.0,244023296,244056064
94866554490085,19.961398647327925,244039680,244056064
94866654705113,0.0,244039680,244056064
94866754908864,0.0,244039680,244056064
94866855076077,0.0,244039680,244056064
94866955233383,0.0,244039680,244056064
94867055414836,0.0,244039680,244056064
94867155591624,19.964730705801355,244039680,244056064
94867255790708,0.0,244039680,244056064
94867355992032,0.0,244039680,244056064
94867456150430,0.0,244039680,244056064
94867556311570,9.983902752857222,244039680,244056064
94867656484932,0.0,244039680,244056064
94867756639923,9.98449527799446,244039680,244056064
94867856836304,9.980369111634554,244039680,244056064
94867957034592,0.0,244039680,244056064
94868057218620,0.0,244039680,244056064
94868157376352,0.0,244039680,244056064
94868257551807,0.0,244039680,244056064
94868357716020,19.967259087299873,244039680,244056064
94868457897271,0.0,244039680,244056064
94868558088356,0.0,244039680,244056064
94868658267070,0.0,244039680,244056064
94868758430766,0.0,244039680,244056064
94868858613499,0.0,244039680,244056064
94868959888263,9.874120953747578,244039680,244056064
94869063240256,9.675540427155743,244039680,244056064
94869163457563,0.0,244039680,244056064
94869263658815,0.0,244039680,244056064
94869363854344,0.0,244039680,244056064
94869464074337,0.0,244039680,244056064
94869564286200,9.978801233943209,244039680,244056064
94869664508675,19.95559281859778,244039680,244056064
94869764758668,0.0,244039680,244056064
94869864968180,0.0,244039680,244056064
94869965107506,0.0,244039680,244056064
94870065250961,0.0,244039680,244056064
94870165465158,0.0,244039680,244056064
94870265636428,19.96574915488279,244039680,244056064
94870365834551,0.0,244039680,244056064
94870466002210,0.0,244039680,244056064
94870566141147,0.0,244039680,244056064
94870666260233,0.0,244056064,244056064
94870766401577,0.0,244056064,244056064
94870866538681,19.972457981727082,244056064,244056064
94870966737045,0.0,244056064,244056064
94871066912020,0.0,244056064,244056064
94871167044124,0.0,244056064,244056064
94871267179172,0.0,244056064,244056064
94871367330276,0.0,244056064,244056064
94871467473213,29.956997033667523,244072448,244056064
94871567696949,0.0,244072448,244056064
94871667889313,0.0,244072448,244056064
94871768092048,0.0,244072448,244056064
94871868285246,0.0,244072448,244056064
94871968469906,0.0,244072448,244056064
94872069465095,29.703993173133803,244072448,244056064
94872170042853,0.0,244072448,244056064
94872270232217,0.0,244072448,244056064
94872370418229,9.981317071297381,244072448,244056064
94872470620187,0.0,244088832,244056064
94872570815478,0.0,244088832,244056064
94872674903518,19.214315308955978,244088832,244056064
94872786580240,8.95443832252673,244088832,244056064
94872886790439,0.0,244088832,244056064
94872987003304,0.0,244088832,244056064
94873087192910,0.0,244088832,244056064
94873187382553,0.0,244088832,244056064
94873304315207,25.655598239614182,244105216,244056064
94873404895688,0.0,244105216,244056064
94873505094479,0.0,244105216,244056064
94873605291252,0.0,244105216,244056064
94873705457284,0.0,244105216,244056064
94873805663724,0.0,244105216,244056064
94873921893315,25.81069078163768,244121600,244056064
94874022332128,0.0,244121600,244056064
94874122543772,0.0,244121600,244056064
94874222756082,9.978778929097873,244121600,244056064
94874323000930,0.0,244121600,244056064
94874423230740,0.0,244121600,244056064
94874540657272,25.547808457580352,244137984,244056064
94874641242384,0.0,244137984,244056064
94874741442917,0.0,244137984,244056064
94874841656672,0.0,244137984,244056064
94874941853871,0.0,244137984,244056064
94875042060515,0.0,244137984,244056064
94875156123175,26.301196459939945,244137984,244056064
94875259300039,0.0,244137984,244056064
94875359504609,0.0,244137984,244056064
94875459717161,0.0,244137984,244056064
94875559914935,0.0,244137984,244056064
94875660132098,0.0,244137984,244056064
94875775620701,34.63510801097619,244137984,244056064
94875876211276,0.0,244137984,244056064
94875976411994,0.0,244137984,244056064
94876076621583,0.0,244137984,244056064
94876176814858,0.0,244137984,244056064
94876277050577,0.0,244137984,244056064
94876377222313,29.948262577423225,244137984,244056064
94876495032870,0.0,244137984,244056064
94876595256830,9.977646678823119,244137984,244056064
94876695474216,0.0,244137984,244056064
94876795681509,0.0,244137984,244056064
94876895878488,0.0,244137984,244056064
94877012966999,25.621371201182647,244154368,244056064
94877113437684,0.0,244154368,244056064
94877213650941,0.0,244154368,244056064
94877313862938,0.0,244154368,244056064
94877414063472,0.0,244154368,244056064
94877514268858,0.0,244154368,244056064
94877616014689,29.485141080988583,244154368,244056064
94877730394076,0.0,244154368,244056064
94877830601092,0.0,244154368,244056064
94877930809478,0.0,244154368,244056064
94878031006865,0.0,244154368,244056064
94878131205955,0.0,244154368,244056064
94878248103502,25.663315436513283,244154368,244056064
94878348535706,0.0,244154368,244056064
94878448733296,0.0,244154368,244056064
94878548939924,0.0,244154368,244056064
94878649145125,0.0,244170752,244056064
94878749339494,0.0,244187136,244056064
94878866713158,25.559505237274767,244187136,244056064
94878967257493,0.0,244187136,244056064
94879067456602,0.0,244187136,244056064
94879167661008,9.979619521012294,244187136,244056064
94879267853469,0.0,244187136,244056064
94879368047671,0.0,244187136,244056064
94879484136320,25.842142668437603,244187136,244056064
94879584562636,0.0,244187136,244056064
94879684759672,0.0,244187136,244056064
94879784965374,0.0,244187136,244056064
94879885171891,0.0,244187136,244056064
94879985371205,0.0,244187136,244056064
94880102035046,25.71487568615186,244187136,244056064
94880202450066,0.0,244187136,244056064
94880302669009,0.0,244187136,244056064
94880402878249,0.0,244187136,244056064
94880503120971,0.0,244187136,244056064
94880603319359,0.0,244187136,244056064
94880718923262,25.950460482229694,244187136,244056064
94880819457636,0.0,244187136,244056064
94880919663802,0.0,244187136,244056064
94881019867653,0.0,244187136,244056064
94881120060597,0.0,244203520,244056064
94881220264615,9.979643523815515,244203520,244056064
94881338643199,16.894826083568603,244219904,244056064
94881439078534,9.956644190943079,244219904,244056064
94881539289201,0.0,244219904,244056064
94881639501294,0.0,244219904,244056064
94881739693960,0.0,244219904,244056064
94881839903090,0.0,244219904,244056064
94881955192009,26.021360066922504,244219904,244056064
94882055621956,0.0,244219904,244056064
94882155824659,0.0,244219904,244056064
94882256030011,0.0,244219904,244056064
94882356201473,0.0,244219904,244056064
94882456396621,0.0,244219904,244056064
94882573294004,25.663184593557368,244236288,244056064
94882673735304,0.0,244236288,244056064
94882773955027,0.0,244236288,244056064
94882874170694,0.0,244236288,244056064
94882974335472,9.983493989659866,244236288,244056064
94883074533231,0.0,244236288,244056064
94883192335348,25.466247518951054,244236288,244056064
94883292885185,0.0,244236288,244056064
94883393098501,0.0,244236288,244056064
94883493303705,0.0,244236288,244056064
94883593462446,0.0,244236288,244056064
94883693656744,0.0,244236288,244056064
94883810372310,25.703324568818797,244236288,244056064
94883910791888,0.0,244236288,244056064
94884011008334,0.0,244236288,244056064
94884111217094,0.0,244236288,244056064
94884211376631,0.0,244236288,244056064
94884311569966,0.0,244236288,244056064
94884427522320,25.872518340026705,244236288,244056064
94884527932824,0.0,244236288,244056064
94884628153677,0.0,244236288,244056064
94884728356327,0.0,244236288,244056064
94884828536125,9.98201191529015,244236288,244056064
94884928727052,0.0,244236288,244056064
94885046838210,25.399570808716454,244236288,244056064
94885147411179,0.0,244236288,244056064
94885247661514,0.0,244236288,244056064
94885347862868,0.0,244236288,244056064
94885448017184,0.0,244236288,244056064
94885548214260,0.0,244252672,244056064
94885652011953,28.902366169217302,244252672,244056064
94885763440440,0.0,244252672,244056064
94885863678479,9.97628576947645,244252672,244056064
94885963885685,0.0,244252672,244056064
94886064080261,0.0,244252672,244056064
94886164280411,0.0,244252672,244056064
94886281019906,17.132029405277823,244252672,244056064
94886381430225,0.0,244252672,244056064
94886481632487,9.979820204921042,244252672,244056064
94886581841471,0.0,244252672,244056064
94886682005806,0.0,244252672,244056064
94886782199920,0.0,244252672,244056064
94886899292938,25.620697042236834,244269056,244056064
94886999831519,9.9464176533328,244269056,244056064
94887100016299,0.0,244269056,244056064
94887200216857,0.0,244269056,244056064
94887300399285,0.0,244269056,244056064
94887400586492,0.0,244285440,244056064
94887517777215,25.599348590261656,244301824,244056064
94887618201369,0.0,244301824,244056064
94887718409594,0.0,244301824,244056064
94887818621320,0.0,244301824,244056064
94887918814434,0.0,244301824,244056064
94888019003307,0.0,244301824,244056064
94888134110821,26.06244807550008,244301824,244056064
94888234661365,0.0,244301824,244056064
94888334862109,0.0,244301824,244056064
94888435139539,0.0,244301824,244056064
94888535348913,0.0,244301824,244056064
94888635553139,0.0,244301824,244056064
94888753855302,25.35848679980657,244318208,244056064
94888854323143,0.0,244318208,244056064
94888954541887,0.0,244318208,244056064
94889054762317,0.0,244318208,244056064
94889154970914,9.979148767977994,244318208,244056064
94889255170917,0.0,244318208,244056064
94889370465304,26.020117629595113,244334592,244056064
94889470894718,0.0,244334592,244056064
94889571120686,0.0,244334592,244056064
94889671329968,0.0,244334592,244056064
94889771487009,0.0,244334592,244056064
94889871690124,0.0,244334592,244056064
94889990079400,25.33983955449746,244334592,244056064
94890090516555,0.0,244334592,244056064
94890190745523,0.0,244334592,244056064
94890290995806,0.0,244334592,244056064
94890391184087,0.0,244334592,244056064
94890491427574,0.0,244334592,244056064
94890608449779,25.635981705147213,244334592,244056064
94890709056992,9.939540854233526,244334592,244056064
94890809366980,0.0,244334592,244056064
94890909575059,0.0,244334592,244056064
94891009728026,0.0,244334592,244056064
94891109894586,0.0,244334592,244056064
94891210878323,9.902599124303773,244334592,244056064
94891314105956,9.687271247275033,244334592,244056064
94891414364925,0.0,244334592,244056064
94891514564782,0.0,244334592,244056064
94891614702971,0.0,244334592,244056064
94891714859625,0.0,244334592,244056064
94891814996833,0.0,244334592,244056064
94891915140245,19.971170218107677,244334592,244056064
94892015333306,0.0,244334592,244056064
94892115497070,0.0,244334592,244056064
94892215639705,0.0,244334592,244056064
94892315799432,0.0,244334592,244056064
94892416010734,0.0,244334592,244056064
94892516172443,19.96760336173534,244334592,244056064
94892616371930,0.0,244334592,244056064
94892716537028,0.0,244334592,244056064
94892816687126,0.0,244334592,244056064
94892916825706,0.0,244334592,244056064
94893016973359,0.0,244334592,244056064
94893117115216,19.97148052492506,244334592,244056064
94893217316685,0.0,244334592,244056064
94893317487524,0.0,244334592,244056064
94893417617622,0.0,244334592,244056064
94893517767387,0.0,244334592,244056064
94893617922338,0.0,244334592,244056064
94893718062232,19.971908711174603,244334592,244056064
94893818251016,0.0,244334592,244056064
94893918431875,0.0,244334592,244056064
94894018562306,0.0,244334592,244056064
94894118712646,0.0,244334592,244056064
94894218870837,9.984133912993569,244334592,244056064
94894319066621,9.980489340515861,244334592,244056064
94894419254516,0.0,244334592,244056064
94894519435005,0.0,244334592,244056064
94894619601345,9.983412060611167,244334592,244056064
94894719748258,0.0,244334592,244056064
94894819912413,0.0,244334592,244056064
94894920386312,9.952727233780811,244334592,244056064
94895023688875,9.680234272344427,244334592,244056064
94895123896993,0.0,244334592,244056064
94895224081500,0.0,244334592,244056064
94895324242673,0.0,244334592,244056064
94895424393828,0.0,244334592,244056064
94895524770208,0.0,244334592,244056064
94895626767348,9.804148409857625,244334592,244056064
94895726975652,0.0,244334592,244056064
94895827214679,9.976235410962394,244334592,244056064
94895927410853,0.0,244334592,244056064
94896027611065,0.0,244334592,244056064
94896127795831,0.0,244334592,244056064
94896227973561,29.94648234197156,244334592,244056064
94896328211976,0.0,244334592,244056064
94896428431355,0.0,244334592,244056064
94896528625974,0.0,244334592,244056064
94896628795556,0.0,244334592,244056064
94896728995490,0.0,244334592,244056064
94896829184276,29.943177727925494,244334592,244056064
94896929430247,0.0,244334592,244056064
94897029641922,0.0,244334592,244056064
94897129822430,0.0,244334592,244056064
94897229975864,0.0,244334592,244056064
94897330194872,0.0,244334592,244056064
94897430397140,29.939464497500918,244334592,244056064
94897530618538,0.0,244334592,244056064
94897630816454,0.0,244334592,244056064
94897731015999,9.980118307959167,244334592,244056064
94897831186434,0.0,244334592,244056064
94897931379146,0.0,244334592,244056064
94898031545858,29.949897713324823,244334592,244056064
94898131770275,0.0,244334592,244056064
94898231971765,0.0,244334592,244056064
94898332182385,9.979063425134385,244334592,244056064
94898432347541,0.0,244334592,244056064
94898532532513,0.0,244334592,244056064
94898640882786,18.458469188474254,244334592,244056064
94898741472874,0.0,244334592,244056064
94898841688606,0.0,244334592,244056064
94898941906912,0.0,244334592,244056064
94899042085551,9.982123712885993,244334592,244056064
94899142286727,0.0,244334592,244056064
94899258647632,25.781666171977186,244334592,244056064
94899359235554,0.0,244334592,244056064
94899459448952,0.0,244334592,244056064
94899559666888,0.0,244334592,244056064
94899659864101,0.0,244334592,244056064
94899760057407,0.0,244334592,244056064
94899876098643,25.85275506485988,244334592,244056064
94899976634157,0.0,244334592,244056064
94900076850556,0.0,244334592,244056064
94900177067548,0.0,244334592,244056064
94900277268446,0.0,244334592,244056064
94900377475234,0.0,244334592,244056064
94900494640095,25.604736288701844,244334592,244056064
94900595218776,0.0,244334592,244056064
94900695436953,0.0,244334592,244056064
94900795657797,9.977931110301226,244334592,244056064
94900895872882,0.0,244334592,244056064
94900996096411,0.0,244334592,244056064
94901113839038,25.47926627291044,244334592,244056064
94901214416664,0.0,244334592,244056064
94901314632193,0.0,244334592,244056064
94901414857797,0.0,244334592,244056064
94901515067900,0.0,244334592,244056064
94901615275096,0.0,244334592,244056064
94901731525688,25.80620520584544,244334592,244056064
94901831975646,0.0,244334592,244056064
94901932244399,0.0,244334592,244056064
94902032499373,0.0,244334592,244056064
94902132742533,0.0,244334592,244056064
94902232983433,0.0,244334592,244056064
94902348761297,25.911680676589775,244334592,244056064
94902449299052,9.946559720357092,244334592,244056064
94902549508286,0.0,244334592,244056064
94902649725020,0.0,244334592,244056064
94902749919050,0.0,244334592,244056064
94902850141988,0.0,244334592,244056064
94902966011353,25.890995008894595,244334592,244056064
94903066625721,0.0,244334592,244056064
94903166852603,0.0,244334592,244056064
94903267064708,0.0,244334592,244056064
94903367245385,0.0,244334592,244056064
94903467454823,0.0,244334592,244056064
94903584899041,34.05848038483142,244334592,244056064
94903685317871,0.0,244334592,244056064
94903785520568,0.0,244334592,244056064
94903885734598,0.0,244334592,244056064
94903985904721,0.0,244334592,244056064
94904086110696,0.0,244334592,244056064
94904203629378,25.52781176118633,244334592,244056064
94904304149301,0.0,244334592,244056064
94904404407740,0.0,244334592,244056064
94904504638531,0.0,244334592,244056064
94904604833691,9.980411246856738,244334592,244056064
94904705061889,0.0,244350976,244056064
94904805250142,29.943442230952584,244350976,244056064
94904921938037,0.0,244350976,244056064
94905022178013,0.0,244350976,244056064
94905122411211,0.0,244350976,244056064
94905222629261,0.0,244350976,244056064
94905322848570,0.0,244350976,244056064
94905439350963,25.7500694828126,244367360,244056064
94905539892387,0.0,244367360,244056064
94905640137586,0.0,244367360,244056064
94905740351340,0.0,244367360,244056064
94905840581409,0.0,244367360,244056064
94905940846368,0.0,244367360,244056064
94906057976305,25.612378304440153,244383744,244056064
94906158566582,0.0,244383744,244056064
94906258806133,0.0,244383744,244056064
94906359055369,0.0,244383744,244056064
94906459288827,0.0,244383744,244056064
94906559515322,0.0,244383744,244056064
94906674522495,26.08507748814442,244383744,244056064
94906774972974,0.0,244383744,244056064
94906875201488,0.0,244383744,244056064
94906975441873,0.0,244383744,244056064
94907075655312,0.0,244383744,244056064
94907175881141,0.0,244383744,244056064
94907293320731,25.545068320097513,244400128,244056064
94907393932417,0.0,244400128,244056064
94907494172153,9.976081846051079,244400128,244056064
94907594413872,0.0,244400128,244056064
94907694632590,0.0,244400128,244056064
94907794859123,0.0,244400128,244056064
94907904129375,27.454864843729357,244416512,244056064
94908012672823,0.0,244416512,244056064
94908112920948,0.0,244416512,244056064
94908213159759,0.0,244416512,244056064
94908313378718,0.0,244416512,244056064
94908413608936,0.0,244416512,244056064
94908530066794,25.760367035484883,244432896,244056064
94908630509256,0.0,244432896,244056064
94908730736308,0.0,244432896,244056064
94908830977323,0.0,244432896,244056064
