window_index,window_complete_monotonic_ns,decision_monotonic_ns,draw_completed_monotonic_ns,decision_to_gui_draw_ms,window_to_gui_draw_ms,gui_messages_dropped
82,11946116028013,11946117241865,11946191186004,73.944139,75.157991,0
83,11946734784803,11946738912155,11946831357798,92.445643,96.572995,0
84,11947352235760,11947353237742,11947464596646,111.358904,112.360886,0
85,11947971784996,11947973745645,11948073892381,100.146736,102.107385,0
86,11948589320233,11948590294345,11948687916877,97.622532,98.596644,0
87,11949206321897,11949207291156,11949300935096,93.64394,94.613199,0
88,11949825491061,11949826978210,11949914175611,87.197401,88.68455,0
89,11950442817875,11950443768190,11950531149610,87.38142,88.331735,0
90,11951060716244,11951061686170,11951139966589,78.280419,79.250345,0
91,11951680181078,11951681141226,11951754456793,73.315567,74.275715,0
92,11952298255560,11952299868653,11952416836856,116.968203,118.581296,0
93,11952915790284,11952916902822,11953002549279,85.646457,86.758995,0
94,11953534032176,11953535263120,11953638476711,103.213591,104.444535,0
95,11954151905772,11954152858698,11954200541020,47.682322,48.635248,0
96,11954769550757,11954771150017,11954882540645,111.390628,112.989888,0
97,11955387895059,11955388928059,11955436623937,47.695878,48.728878,0
98,11956008197435,11956010564732,11956207165596,196.600864,198.968161,0
99,11956624877090,11956627421108,11956760750093,133.328985,135.873003,0
100,11957242924486,11957244962690,11957359989227,115.026537,117.064741,0
101,11957860910290,11957862703587,11957964104955,101.401368,103.194665,0
102,11958479918188,11958481631911,11958563995906,82.363995,84.077718,0
103,11959097430087,11959099247439,11959188310694,89.063255,90.880607,0
104,11959714700653,11959716541357,11959830282839,113.741482,115.582186,0
105,11960333876497,11960335713201,11960413862640,78.149439,79.986143,0
106,11960951248509,11960953061510,11961064070751,111.009241,112.822242,0
107,11961570074541,11961572686152,11961746403349,173.717197,176.328808,0
108,11962188378832,11962190258777,11962280042570,89.783793,91.663738,0
109,11962805701347,11962808348754,11962902436197,94.087443,96.73485,0
110,11963423621510,11963425302325,11963524319342,99.017017,100.697832,0
111,11964043168119,11964045148767,11964120319466,75.170699,77.151347,0
112,11964660031376,11964661795950,11964750125855,88.329905,90.094479,0
113,11965277851338,11965279482468,11965383772875,104.290407,105.921537,0
114,11965895501986,11965897133153,11965982015131,84.881978,86.513145,0
115,11966513840524,11966515494598,11966607979281,92.484683,94.138757,0
116,11967132346284,11967134002877,11967208917280,74.914403,76.570996,0
117,11967751120101,11967753091639,11967851137805,98.046166,100.017704,0
118,11968368370808,11968371550660,11968490934516,119.383856,122.563708,0
119,11968986048737,11968987893682,11969081732311,93.838629,95.683574,0
120,11969603969297,11969605943150,11969708861410,102.91826,104.892113,0
121,11970223073358,11970224922303,11970295720168,70.797865,72.64681,0
122,11970841230161,11970843005791,11970941957680,98.951889,100.727519,0
123,11971459341186,11971461119205,11971567320244,106.201039,107.979058,0
124,11972076899731,11972078441916,11972158564431,80.122515,81.6647,0
125,11972695371109,11972697016647,11972782989441,85.972794,87.618332,0
126,11973313193544,11973314946063,11973449082849,134.136786,135.889305,0
127,11973930427184,11973932609573,11974078992139,146.382566,148.564955,0
128,11974549612009,11974551905232,11974681853110,129.947878,132.241101,0
129,11975167619354,11975169426262,11975304378566,134.952304,136.759212,0
130,11975785310033,11975787302274,11975882276386,94.974112,96.966353,0
131,11976402831768,11976405357028,11976527605293,122.248265,124.773525,0
132,11977021078708,11977022932338,11977118012153,95.079815,96.933445,0
133,11977637902500,11977639988870,11977750390726,110.401856,112.488226,0
134,11978256337033,11978258112663,11978355749961,97.637298,99.412928,0
135,11978874199846,11978876088939,11979001440576,125.351637,127.24073,0
136,11979492487048,11979494439900,11979603318089,108.878189,110.831041,0
137,11980110565621,11980112782973,11980187961748,75.178775,77.396127,0
138,11980728382546,11980730013954,11980815060879,85.046925,86.678333,0
139,11981346858065,11981348576769,11981478638223,130.061454,131.780158,0
140,11981963453992,11981965354159,11982056123864,90.769705,92.669872,0
141,11982582579883,11982584197865,11982685884591,101.686726,103.304708,0
142,11983200140497,11983201848201,11983326889395,125.041194,126.748898,0
143,11983817760075,11983819435056,11983896933703,77.498647,79.173628,0
144,11984435866708,11984437768635,11984564528866,126.760231,128.662158,0
145,11985053753250,11985055533843,11985139108454,83.574611,85.355204,0
