timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz,status,error,threshold_source,runtime_backend,window_start_timestamp,window_complete_monotonic_ns,decision_monotonic_ns,queue_wait_ms,preprocessing_time_ms,decision_latency_ms,window_formation_time_ms,total_window_pipeline_time_ms,queue_pending_windows,windows_dropped,gap_count,overrun_count,saturated_count,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
2026-09-18T17:46:26.262+02:00,51,255.95508956412473,0.07985480720896662,1,0.298058,207.27963837648278,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:25.648+02:00,10038464050275,10038466125830,0.656321,1.084769,2.075555,612.698869,614.774424,0,0,0,0,0,19.42098530133692,673234944,671219712
2026-09-18T17:46:26.881+02:00,52,256.02886120478314,0.07985480720896662,1,0.180409,206.77721774529192,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:26.265+02:00,10039083463813,10039085299032,0.800081,0.833729,1.835219,614.187585,616.022804,0,0,0,0,0,24.226771966199372,673234944,671219712
2026-09-18T17:46:27.501+02:00,53,256.03519462794065,0.07985480720896662,1,0.367188,207.05448285419408,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:26.885+02:00,10039701962266,10039704455658,0.86873,1.143899,2.493392,613.365131,615.858523,0,0,0,0,0,30.68547606673144,673234944,671219712
2026-09-18T17:46:28.119+02:00,54,256.1397450827062,0.07985480720896662,1,0.265595,206.51619845495733,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:27.502+02:00,10040320642554,10040323234484,1.238918,1.059583,2.59193,614.963867,617.555797,0,0,0,0,0,30.70700217152097,673234944,671219712
2026-09-18T17:46:28.735+02:00,55,255.9958549886942,0.07985480720896662,1,0.492837,207.62757871940522,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:28.121+02:00,10040936295795,10040939025078,0.959323,1.231733,2.729283,611.672114,614.401397,0,0,0,0,0,38.97123620250128,673234944,671219712
2026-09-18T17:46:29.356+02:00,56,256.315217624108,0.07985480720896662,1,0.324318,207.9089140242944,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:28.740+02:00,10041554613558,10041559881048,1.062231,3.840071,5.26749,610.84442,616.11191,0,0,0,0,0,38.64861603455799,673234944,671219712
2026-09-18T17:46:29.970+02:00,57,256.0923614266018,0.07985480720896662,1,0.124556,207.7778928536459,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:29.357+02:00,10042172427834,10042173411806,0.372059,0.471689,0.983972,611.229608,612.21358,0,0,0,0,0,32.610391339319335,673234944,671219712
2026-09-18T17:46:30.588+02:00,58,256.03173997749883,0.07985480720896662,1,0.136131,207.5621317384037,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:29.975+02:00,10042790345720,10042791428174,0.432523,0.496263,1.082454,611.864982,612.947436,0,0,0,0,0,14.562539116298847,673234944,671219712
2026-09-18T17:46:31.208+02:00,59,256.360894870013,0.07985480720896662,1,0.284891,207.21606550659152,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:30.593+02:00,10043409404319,10043411416151,0.790915,0.910118,2.011832,612.886842,614.898674,0,0,0,0,0,17.740936211336386,673234944,671219712
2026-09-18T17:46:31.825+02:00,60,256.1470269765705,0.07985480720896662,1,0.170854,207.23188904411734,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:31.211+02:00,10044027356815,10044028791049,0.574597,0.667765,1.434234,612.840044,614.274278,0,0,0,0,0,17.818248744138142,673234944,671219712
