name,start_s,end_s,xyz_points,observed_span_s,observed_rate_xyz_per_s,host_interval_max_ms,host_intervals_over_10ms,quality_flags_clear,gap_flagged_points,overrun_flagged_points,saturated_flagged_points,vector_ac_rms_g,mean_x_g,std_x_g,ac_rms_x_g,mean_y_g,std_y_g,ac_rms_y_g,mean_z_g,std_z_g,ac_rms_z_g
Lauf_1,105,110,1035,4.99399621,207.0486152811878,5.867799,0,True,0,0,0,0.19790774197198846,-0.21960202898550707,0.16823848780374792,0.16823848780374792,-0.02654637681159417,0.030370189329603843,0.030370189329603843,-1.071411014492752,0.09970424842524638,0.09970424842524638
Lauf_1,110,115,1036,4.998368165,207.06758002489,5.862652,0,True,0,0,0,0.1983884557307914,-0.21929971042471033,0.1683085603192843,0.1683085603192843,-0.026276061776061746,0.030954480940275725,0.030954480940275725,-1.071257722007723,0.10035949382204042,0.10035949382204042
Lauf_1,115,120,1035,4.992399609,207.1148307391032,5.82706,0,True,0,0,0,0.19806348209615676,-0.2192855072463764,0.16861232240919088,0.16861232240919088,-0.026847826086956465,0.030617591839606013,0.030617591839606013,-1.071211304347825,0.09930554235175858,0.09930554235175858
Lauf_1,120,125,1035,4.994204365,207.03998563743195,5.909893,0,True,0,0,0,0.19704037020799423,-0.21902173913043468,0.1674051133095785,0.1674051133095785,-0.02653884057971011,0.03005480691912023,0.03005480691912023,-1.0714110144927522,0.0994843912911216,0.0994843912911216
Lauf_1,125,130,1036,4.998813633,207.04912725038974,6.007448,0,True,0,0,0,0.19797127876897155,-0.21892702702702693,0.16870155950890514,0.16870155950890514,-0.027183301158301126,0.02968323827138987,0.02968323827138987,-1.0710845559845559,0.09925379792435653,0.09925379792435653
Lauf_1,130,135,1035,4.992102632,207.12715186821904,5.878485,0,True,0,0,0,0.1965978573812698,-0.2193759420289853,0.16708533609253695,0.16708533609253695,-0.026991014492753575,0.03058143237680636,0.03058143237680636,-1.0705292753623186,0.09898476642157045,0.09898476642157045
Lauf_1,135,140,1036,4.996905156,207.12820589705024,5.793004,0,True,0,0,0,0.19746559117131118,-0.2193561776061772,0.16842034536274858,0.16842034536274858,-0.026885907335907337,0.03021663695527958,0.03021663695527958,-1.0716115830115824,0.09856065044246001,0.09856065044246001
Lauf_1,140,145,1035,4.992066426,207.1286541009661,5.885467,0,True,0,0,0,0.19787306095714996,-0.2184150724637679,0.16843522955554596,0.16843522955554596,-0.026798840579710107,0.029993461100724424,0.029993461100724424,-1.0722136231884072,0.09941686973709138,0.09941686973709138
Lauf_1,145,150,1035,4.992915256,207.09344080243287,6.114319,0,True,0,0,0,0.19740360741926222,-0.21910463768115918,0.16807377549004296,0.16807377549004296,-0.0266292753623188,0.030531868564266228,0.030531868564266228,-1.0717991304347831,0.09893025430390419,0.09893025430390419
Lauf_1,150,155,1036,4.996918188,207.12766570514043,5.855782,0,True,0,0,0,0.1977041403608641,-0.2196874517374516,0.16839869815821876,0.16839869815821876,-0.026784266409266382,0.030205110500221153,0.030205110500221153,-1.0710619691119685,0.09907803426650572,0.09907803426650572
Lauf_1,155,160,1035,4.99240751,207.1145029585135,5.926949,0,True,0,0,0,0.19636787384548657,-0.21901043478260845,0.16701128333343387,0.16701128333343387,-0.026964637681159424,0.029896644597714617,0.029896644597714617,-1.0705971014492743,0.09886234753289204,0.09886234753289204
Lauf_1,160,165,1036,4.996324256,207.1522877557609,5.814264,0,True,0,0,0,0.19706017469906728,-0.21872374517374465,0.16764610068007058,0.16764610068007058,-0.02679932432432429,0.030438740770569152,0.030438740770569152,-1.0713894787644782,0.0989999012095299,0.0989999012095299
Lauf_1,165,170,1035,4.993745499,207.05901015721747,5.986467,0,True,0,0,0,0.1973452456562174,-0.2188220289855069,0.16765008169259998,0.16765008169259998,-0.026998550724637645,0.02991641540932136,0.02991641540932136,-1.0710492753623189,0.09971762221711016,0.09971762221711016
Lauf_1,170,175,1036,4.997010412,207.12384299110403,5.84819,0,True,0,0,0,0.19687169280093444,-0.2192055984555983,0.16718574516281473,0.16718574516281473,-0.027217181467181443,0.02976706924372787,0.02976706924372787,-1.0708436293436294,0.0996057811038039,0.0996057811038039
Lauf_1,175,180,1035,4.992689786,207.1027931475813,5.80982,0,True,0,0,0,0.19688066880100755,-0.21939855072463751,0.16746797547439846,0.16746797547439846,-0.026606666666666626,0.030099931853486635,0.030099931853486635,-1.071301739130434,0.09904781189129676,0.09904781189129676
Lauf_1,180,185,1035,4.992081652,207.12802235230748,5.991116,0,True,0,0,0,0.19616578173738067,-0.21965101449275362,0.16679639451621395,0.16679639451621395,-0.026320289855072457,0.03027066873102133,0.03027066873102133,-1.0713205797101444,0.09870999602677513,0.09870999602677513
Lauf_1,185,190,1036,4.996620282,207.14001496742114,5.806264,0,True,0,0,0,0.19710120103849896,-0.21913783783783752,0.16778765088162864,0.16778765088162864,-0.02672027027027022,0.029924376601440983,0.029924376601440983,-1.0715024131274125,0.09899858255277524,0.09899858255277524
Lauf_1,190,195,1035,4.992331506,207.11765610062034,5.88645,0,True,0,0,0,0.1979565143653225,-0.21875043478260864,0.1683620412521587,0.1683620412521587,-0.027066376811594173,0.02986244745549037,0.02986244745549037,-1.0717953623188403,0.09974587147868644,0.09974587147868644
Lauf_1,195,200,1036,4.998062892,207.08022735300946,6.373782,0,True,0,0,0,0.19639131688990397,-0.2191943050193049,0.16712638160672658,0.16712638160672658,-0.02731129343629343,0.029519298671884454,0.029519298671884454,-1.0710205598455595,0.09882779430258262,0.09882779430258262
Lauf_1,200,205,1036,4.997812569,207.09059927933444,5.930728,0,True,0,0,0,0.19665943701804314,-0.21902113899613898,0.16743183879978255,0.16743183879978255,-0.02710801158301158,0.029823477825983512,0.029823477825983512,-1.071080791505793,0.09875258829387881,0.09875258829387881
