recording,method,window,source_window_start_ns,source_window_complete_ns,source_complete_elapsed_s,phase,score,threshold,prediction
autoencoder_awaiting_call_03,isolation_forest,175,5978211007004,5978823847361,108.087560354,post_cue,0.3799537868518275,0.4833547401595273,0
autoencoder_awaiting_call_03,isolation_forest,176,5978829518735,5979441823056,108.705536049,post_cue,0.36991521269760685,0.4833547401595273,0
autoencoder_awaiting_call_03,isolation_forest,177,5979446220596,5980059212620,109.322925613,post_cue,0.37197257608357165,0.4833547401595273,0
autoencoder_awaiting_call_03,isolation_forest,178,5980063737419,5980676626944,109.940339937,post_cue,0.36844982862862163,0.4833547401595273,0
autoencoder_awaiting_call_03,isolation_forest,179,5980681094762,5981293718323,110.557431316,post_cue,0.36950874292498787,0.4833547401595273,0
autoencoder_awaiting_call_03,isolation_forest,180,5981298293548,5981911677499,111.175390492,post_cue,0.37183080863938134,0.4833547401595273,0
autoencoder_awaiting_call_03,isolation_forest,181,5981916233169,5982528694434,111.792407427,post_cue,0.3734652150338008,0.4833547401595273,0
autoencoder_awaiting_call_03,isolation_forest,182,5982533330215,5983146682796,112.410395789,post_cue,0.3711125432202976,0.4833547401595273,0
autoencoder_awaiting_call_03,isolation_forest,183,5983151187966,5983763813268,113.027526261,post_cue,0.3728376205946963,0.4833547401595273,0
autoencoder_awaiting_call_03,isolation_forest,184,5983768485827,5984381597278,113.645310271,post_cue,0.36560863739983307,0.4833547401595273,0
autoencoder_awaiting_call_03,tflite_autoencoder,1,5870748093182,5871362003372,0.625716365,pre_cue,0.1856968011281855,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,2,5871367238672,5871978583047,1.24229604,pre_cue,0.17818435017280546,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,3,5871982923123,5872597250704,1.860963697,pre_cue,0.18713453853845863,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,4,5872601386873,5873214150119,2.477863112,pre_cue,0.17549783447141656,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,5,5873218548974,5873832408331,3.096121324,pre_cue,0.18355132991698517,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,6,5873836717927,5874449089599,3.712802592,pre_cue,0.19591075993159637,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,7,5874453478713,5875068801498,4.332514491,pre_cue,0.18634559248707658,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,8,5875072215759,5875684477894,4.948190887,pre_cue,0.17840509304243093,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,9,5875689211008,5876301522810,5.565235803,pre_cue,0.1800018761337324,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,10,5876307842277,5876920233283,6.183946276,pre_cue,0.20353125978909148,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,11,5876924495600,5877537020069,6.800733062,pre_cue,0.16449127131902042,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,12,5877541395109,5878154851838,7.418564831,pre_cue,0.18613051642503584,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,13,5878159327044,5878772532347,8.03624534,pre_cue,0.1974237980334442,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,14,5878777100943,5879390867376,8.654580369,pre_cue,0.17468428472304484,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,15,5879395279934,5880008341885,9.272054878,pre_cue,0.15768161685240992,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,16,5880013006259,5880625875099,9.889588092,pre_cue,0.177063056336673,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,17,5880630430991,5881243345423,10.507058416,pre_cue,0.16449106551141077,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,18,5881247880186,5881860504600,11.124217593,pre_cue,0.16955413990405077,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,19,5881864988417,5882478559906,11.742272899,pre_cue,0.19452907496949243,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,20,5882483131132,5883096841695,12.360554688,pre_cue,0.19200253188020136,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,21,5883101418161,5883714344390,12.978057383,pre_cue,0.18356979354598005,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,22,5883719177431,5884332492846,13.596205839,pre_cue,0.19813841204690696,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,23,5884337222627,5884948660763,14.212373756,pre_cue,0.19325371066912075,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,24,5884953106599,5885566276311,14.829989304,pre_cue,0.18039794333558723,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,25,5885570878610,5886184792489,15.448505482,pre_cue,0.20417714821026114,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,26,5886189470121,5886802082777,16.06579577,pre_cue,0.18743270152753286,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,27,5886807821003,5887418832232,16.682545225,pre_cue,0.18052339053686403,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,28,5887423290439,5888036793040,17.300506033,pre_cue,0.1882031262122723,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,29,5888041817821,5888655605589,17.919318582,pre_cue,0.17417242495459107,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,30,5888660356314,5889271894007,18.535607,pre_cue,0.16326778023599173,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,31,5889276732844,5889889869926,19.153582919,pre_cue,0.20730071797489558,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,32,5889894316707,5890508310105,19.772023098,pre_cue,0.18109243794148475,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,33,5890512901812,5891124598709,20.388311702,pre_cue,0.1765474694203538,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,34,5891128967693,5891743180147,21.00689314,pre_cue,0.17238936725164322,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,35,5891748241058,5892359099177,21.62281217,pre_cue,0.18785312498414974,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,36,5892365658866,5892976741078,22.240454071,pre_cue,0.1831830682363815,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,37,5892983159304,5893594919387,22.85863238,pre_cue,0.19462319016393556,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,38,5893599299168,5894213458067,23.47717106,pre_cue,0.20337246463645306,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,39,5894217877607,5894829707134,24.093420127,pre_cue,0.18376908937572503,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,40,5894835670341,5895447414128,24.711127121,pre_cue,0.18154008917574296,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,41,5895452098075,5896065317326,25.329030319,pre_cue,0.17422161641357783,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,42,5896070012459,5896682479246,25.946192239,pre_cue,0.16652036726324612,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,43,5896686991397,5897301399723,26.565112716,pre_cue,0.17911325922704377,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,44,5897306079893,5897917893513,27.181606506,pre_cue,0.16734599116400392,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,45,5897922482368,5898534907878,27.798620871,pre_cue,0.1629858072975523,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,46,5898539615122,5899153862929,28.417575922,pre_cue,0.18442749572560993,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,47,5899158362506,5899770501016,29.034214009,pre_cue,0.18356026734459174,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,48,5899775040500,5900388976086,29.652689079,pre_cue,0.181444818752634,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,49,5900393696052,5901006229729,30.269942722,pre_cue,0.17671720010527378,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,50,5901010878861,5901623704872,30.887417865,pre_cue,0.2014226888730685,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,51,5901628117301,5902241252812,31.504965805,pre_cue,0.17324558361786657,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,52,5902245948111,5902858389252,32.122102245,pre_cue,0.17617711499099156,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,53,5902863113625,5903476438192,32.740151185,pre_cue,0.17921241341789682,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,54,5903480960028,5904093045150,33.356758143,pre_cue,0.1756193917390879,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,55,5904097982987,5904712229721,33.975942714,pre_cue,0.19121261909052656,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,56,5904716875057,5905328044938,34.591757931,pre_cue,0.19184016629818265,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,57,5905334419405,5905947179065,35.210892058,pre_cue,0.1651110275638595,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,58,5905951900624,5906563797986,35.827510979,pre_cue,0.18719223738194302,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,59,5906568531027,5907181378464,36.445091457,pre_cue,0.1791641685768607,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,60,5907185831152,5907799280720,37.062993713,pre_cue,0.17711786163575213,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,61,5907803794279,5908415878883,37.679591876,pre_cue,0.18934038794716956,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,62,5908422285720,5909034045824,38.297758817,pre_cue,0.17903114242631912,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,63,5909038300679,5909651793858,38.915506851,pre_cue,0.18859638156946681,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,64,5909656247935,5910270097041,39.533810034,pre_cue,0.1787303931957164,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,65,5910274696007,5910887479130,40.151192123,pre_cue,0.1761843011897041,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,66,5910892215448,5911503499423,40.767212416,pre_cue,0.16889138592678776,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,67,5911509974705,5912122476699,41.386189692,pre_cue,0.1717545394256336,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,68,5912126962146,5912739692973,42.003405966,pre_cue,0.20756319104615292,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,69,5912743972124,5913357920064,42.621633057,pre_cue,0.17818418574352565,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,70,5913362184363,5913975830784,43.239543777,pre_cue,0.18133414755576371,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,71,5913980391491,5914593273189,43.856986182,pre_cue,0.17916580613685337,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,72,5914597677766,5915210259223,44.473972216,pre_cue,0.18039659002901298,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,73,5915215500042,5915835233856,45.098946849,pre_cue,0.17116693251429874,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,74,5915837830209,5916445854701,45.709567694,pre_cue,0.20797842991486348,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,75,5916450349334,5917062785754,46.326498747,pre_cue,0.16892151323095148,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,76,5917067183257,5917680339216,46.944052209,pre_cue,0.1768396598264387,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,77,5917684890941,5918297675362,47.561388355,pre_cue,0.1804185805907442,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,78,5918302326106,5918914741342,48.178454335,pre_cue,0.18312324283214662,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,79,5918921045624,5919533119304,48.796832297,pre_cue,0.17189771006632878,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,80,5919537811492,5920153482156,49.417195149,pre_cue,0.18392930882320968,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,81,5920155922417,5920797711635,50.061424628,pre_cue,0.187341969364225,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,82,5920800283304,5921386509986,50.650222979,pre_cue,0.1836238026627471,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,83,5921391087470,5922003188077,51.26690107,pre_cue,0.20738473222104759,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,84,5922007733950,5922621570206,51.885283199,straddling,0.19967036944585725,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,85,5922625679894,5923238781298,52.502494291,between_cues,0.17135297380359793,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,86,5923243016838,5923856282427,53.11999542,between_cues,0.18317691916478637,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,87,5923860742485,5924473374389,53.737087382,between_cues,0.1907347647244322,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,88,5924479490560,5925091408833,54.355121826,between_cues,0.16921778044384048,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,89,5925096707652,5925708559611,54.972272604,between_cues,0.1782971817868133,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,90,5925713844503,5926327310722,55.591023715,between_cues,0.18866935099539717,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,91,5926332723948,5926944152759,56.207865752,between_cues,0.1846855167635956,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,92,5926948709095,5927561058740,56.824771733,between_cues,0.17592766980611385,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,93,5927567652503,5928179983815,57.443696808,between_cues,0.19486549211386617,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,94,5928184577281,5928796141462,58.059854455,between_cues,0.20221504731196305,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,95,5928802712819,5929414184445,58.677897438,between_cues,0.19980485612429,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,96,5929418447577,5930032044353,59.295757346,between_cues,0.1755845467900142,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,97,5930036365522,5930650398872,59.914111865,between_cues,3.9974649205387607,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,98,5930654434560,5931267339632,60.531052625,between_cues,1.687228440366815,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,99,5931272634376,5931884997114,61.148710107,between_cues,0.19000472213389874,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,100,5931889495043,5932520528442,61.784241435,between_cues,0.16545276938807577,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,101,5932524717371,5933120856691,62.384569684,between_cues,3.1812917740613087,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,102,5933125181657,5933738056877,63.00176987,between_cues,3.0766142565108225,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,103,5933742025083,5934355138174,63.618851167,between_cues,0.18147448307756742,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,104,5934361149826,5934973746602,64.237459595,between_cues,0.16574764673638756,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,105,5934977777586,5935589949936,64.853662929,between_cues,1.9271888515628373,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,106,5935595936588,5936215469128,65.479182121,between_cues,4.612298985826712,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,107,5936217732926,5936825741958,66.089454951,between_cues,0.18834513105802606,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,108,5936829781128,5937443096478,66.706809471,between_cues,0.17748189566882408,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,109,5937449084964,5938060358313,67.324071306,between_cues,0.5807289256211542,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,110,5938066367151,5938677789964,67.941502957,between_cues,5.408586139596271,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,111,5938682878022,5939295664484,68.559377477,between_cues,0.9422645194518916,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,112,5939301633581,5939912915561,69.176628554,between_cues,0.18415971106900494,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,113,5939918873083,5940530718693,69.794431686,between_cues,0.20505405627823356,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,114,5940536690085,5941148680806,70.412393799,between_cues,2.444136287115564,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,115,5941152810457,5941765620901,71.029333894,between_cues,0.2901600758100192,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,116,5941771992350,5942384582923,71.648295916,between_cues,0.6172249071061433,0.47720259914362284,1
autoencoder_awaiting_call_03,tflite_autoencoder,117,5942388541889,5943002152722,72.265865715,between_cues,0.19308448099353015,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,118,5943006111225,5943619692855,72.883405848,between_cues,0.17537154988625017,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,119,5943623726691,5944237569562,73.501282555,between_cues,0.19127911850075083,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,120,5944241540601,5944853618527,74.11733152,between_cues,0.18366665925758965,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,121,5944858375086,5945474317995,74.738030988,between_cues,0.20313930189286586,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,122,5945481584944,5946090283016,75.353996009,between_cues,0.17749084920309155,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,123,5946094732093,5946706691352,75.970404345,between_cues,0.19799536675311144,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,124,5946711241892,5947324162726,76.587875719,between_cues,0.19309340324340477,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,125,5947328603988,5947942786656,77.206499649,between_cues,0.19320127124196404,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,126,5947947344270,5948559499807,77.8232128,between_cues,0.17258259681942498,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,127,5948564046921,5949178560664,78.442273657,between_cues,0.17137461523034356,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,128,5949182993982,5949794479556,79.058192549,between_cues,0.1799669004159993,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,129,5949800694226,5950413084431,79.676797424,between_cues,0.17826391474527448,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,130,5950417713971,5951031312121,80.295025114,between_cues,0.18967666700334482,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,131,5951034907975,5951649469533,80.913182526,between_cues,0.1927215494757529,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,132,5951653833813,5952265356610,81.529069603,between_cues,0.18966452466599612,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,133,5952270141280,5952884164763,82.147877756,between_cues,0.18744256638774223,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,134,5952888533063,5953501291360,82.765004353,between_cues,0.18182005001398296,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,135,5953505707697,5954118681976,83.382394969,between_cues,0.17825332869928653,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,136,5954123259405,5954735654017,83.99936701,between_cues,0.17722367849696022,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,137,5954740757484,5955353610782,84.617323775,straddling,0.1756132906183204,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,138,5955358846359,5955971097602,85.234810595,post_cue,0.16939995018693024,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,139,5955975473475,5956589169551,85.852882544,post_cue,0.18472651099123075,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,140,5956593548258,5957207221501,86.470934494,post_cue,0.17459358333931144,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,141,5957211761597,5957823952377,87.08766537,post_cue,0.17607247159756403,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,142,5957828713917,5958441766123,87.705479116,post_cue,0.18752458792382853,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,143,5958446079126,5959058720795,88.322433788,post_cue,0.15230570805490137,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,144,5959065089910,5959676839560,88.940552553,post_cue,0.15264254198608773,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,145,5959681363674,5960295101455,89.558814448,post_cue,0.17019051967582102,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,146,5960300080329,5960911482423,90.175195416,post_cue,0.17948796056332625,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,147,5960917918816,5961528928577,90.79264157,post_cue,0.18577672473912799,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,148,5961535254396,5962147564713,91.411277706,post_cue,0.17093348289785956,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,149,5962152223661,5962765446479,92.029159472,post_cue,0.1683592846375325,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,150,5962769893260,5963382923800,92.646636793,post_cue,0.17328805391056315,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,151,5963387229470,5964000769066,93.264482059,post_cue,0.18635909549930987,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,152,5964005200569,5964617599479,93.881312472,post_cue,0.19527812190986796,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,153,5964621989704,5965234925430,94.498638423,post_cue,0.15854199812243527,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,154,5965240998471,5965852397344,95.116110337,post_cue,0.18606315424150544,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,155,5965856980884,5966470659981,95.734372974,post_cue,0.17708334174225052,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,156,5966475100058,5967087801858,96.351514851,post_cue,0.18465712567583173,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,157,5967092430824,5967706567958,96.970280951,post_cue,0.17117492132657844,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,158,5967711249184,5968323678965,97.587391958,post_cue,0.1686454325228762,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,159,5968328392561,5968941172306,98.204885299,post_cue,0.20131655333392176,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,160,5968945606975,5969559386832,98.823099825,post_cue,0.16582892317830566,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,161,5969564064465,5970177016043,99.440729036,post_cue,0.17372068375993402,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,162,5970181686157,5970793216661,100.056929654,post_cue,0.18714030301580034,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,163,5970798508960,5971411035798,100.674748791,post_cue,0.18140403139803962,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,164,5971415509875,5972028945028,101.292658021,post_cue,0.17319769734922463,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,165,5972033524309,5972646318406,101.910031399,post_cue,0.17774082453560114,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,166,5972650820835,5973263677414,102.527390407,post_cue,0.18276609251238676,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,167,5973270352307,5973882866497,103.14657949,post_cue,0.17939528244401495,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,168,5973887592648,5974498830097,103.76254309,post_cue,0.15778458947950114,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,169,5974505147619,5975116989309,104.380702302,post_cue,0.16092997847138954,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,170,5975121486127,5975735987966,104.999700959,post_cue,0.17402919536169448,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,171,5975741111470,5976351772011,105.615485004,post_cue,0.1863342014302214,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,172,5976361194387,5976970943298,106.234656291,post_cue,0.19345780485916897,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,173,5976975377875,5977588737677,106.85245067,post_cue,0.17069066188579404,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,174,5977593160810,5978204668740,107.468381733,post_cue,0.18906095846491025,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,175,5978211007004,5978823847361,108.087560354,post_cue,0.16596564609726627,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,176,5978829518735,5979441823056,108.705536049,post_cue,0.18386642980088178,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,177,5979446220596,5980059212620,109.322925613,post_cue,0.16784444327273743,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,178,5980063737419,5980676626944,109.940339937,post_cue,0.173951161118163,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,179,5980681094762,5981293718323,110.557431316,post_cue,0.17396769884022945,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,180,5981298293548,5981911677499,111.175390492,post_cue,0.18205270316733832,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,181,5981916233169,5982528694434,111.792407427,post_cue,0.1824191298740366,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,182,5982533330215,5983146682796,112.410395789,post_cue,0.16793411753918383,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,183,5983151187966,5983763813268,113.027526261,post_cue,0.1900293975176884,0.47720259914362284,0
autoencoder_awaiting_call_03,tflite_autoencoder,184,5983768485827,5984381597278,113.645310271,post_cue,0.1549884961197089,0.47720259914362284,0
isolation_forest_awaiting_call_02,rms,1,6413252514812,6413864940514,0.624521396,pre_cue,0.44126587946308893,1.296361072562011,0
isolation_forest_awaiting_call_02,rms,2,6413874596110,6414483288118,1.242869,pre_cue,0.43250477843098245,1.296361072562011,0
isolation_forest_awaiting_call_02,rms,3,6414491233839,6415101612554,1.861193436,pre_cue,0.424045168990884,1.296361072562011,0
isolation_forest_awaiting_call_02,rms,4,6415105797248,6415718173041,2.477753923,pre_cue,0.43585852275213,1.296361072562011,0
isolation_forest_awaiting_call_02,rms,5,6415723553034,6416335742306,3.095323188,pre_cue,0.42844413715184715,1.296361072562011,0
