window,window_start_ns,window_complete_ns,decision_ns,elapsed_s,score,threshold,prediction,error,processing_ms,window_to_decision_ms,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes,temperature_c,cpu_frequency_khz,windows_dropped
162,5970181686157,5970793216661,5970794755199,100.058468192,0.18714030301580034,0.47720259914362284,0,,0.627945,1.538538,11.35502643327065,51167232,146653184,57.85,1600000.0,0
163,5970798508960,5971411035798,5971412141280,100.675854273,0.18140403139803962,0.47720259914362284,0,,0.493093,1.105482,11.338238359994813,51167232,146653184,57.3,1700000.0,0
164,5971415509875,5972028945028,5972030157270,101.293870263,0.17319769734922463,0.47720259914362284,0,,0.466149,1.212242,9.708467770733867,51167232,146653184,56.75,1700000.0,0
165,5972033524309,5972646318406,5972647331740,101.911044733,0.17774082453560114,0.47720259914362284,0,,0.407408,1.013334,9.721712259908365,51167232,146653184,57.3,1600000.0,0
166,5972650820835,5973263677414,5973264761174,102.528474167,0.18276609251238676,0.47720259914362284,0,,0.476112,1.08376,9.717749047858673,51167232,146653184,57.85,1700000.0,0
167,5973270352307,5973882866497,5973884090165,103.147803158,0.17939528244401495,0.47720259914362284,0,,0.460464,1.223668,9.687899677829344,51167232,146653184,57.3,1700000.0,0
168,5973887592648,5974498830097,5974499830727,103.76354372,0.15778458947950114,0.47720259914362284,0,,0.469426,1.00063,11.368427417590047,51167232,146653184,57.85,1700000.0,0
169,5974505147619,5975116989309,5975118102013,104.381815006,0.16092997847138954,0.47720259914362284,0,,0.461259,1.112704,9.704479591812209,51167232,146653184,57.3,1600000.0,0
170,5975121486127,5975735987966,5975737833894,105.001546887,0.17402919536169448,0.47720259914362284,0,,0.567705,1.845928,11.295099879582363,51167232,146653184,56.75,1700000.0,0
171,5975741111470,5976351772011,5976359770572,105.623483565,0.1863342014302214,0.47720259914362284,0,,0.443445,7.998561,14.471022667865745,51167232,146653184,58.95,2400000.0,0
172,5976361194387,5976970943298,5976972064799,106.235777792,0.19345780485916897,0.47720259914362284,0,,0.477149,1.121501,9.79926618065491,51167232,146653184,56.75,2400000.0,0
173,5976975377875,5977588737677,5977589811233,106.853524226,0.17069066188579404,0.47720259914362284,0,,0.434963,1.073556,8.093910588296255,51167232,146653184,56.75,2400000.0,0
174,5977593160810,5978204668740,5978205591722,107.469304715,0.18906095846491025,0.47720259914362284,0,,0.430037,0.922982,9.743799017078217,51167232,146653184,57.85,2400000.0,0
175,5978211007004,5978823847361,5978825227547,108.08894054,0.16596564609726627,0.47720259914362284,0,,0.475685,1.380186,9.682986041036727,51167232,146653184,58.4,2400000.0,0
176,5978829518735,5979441823056,5979442882760,108.706595753,0.18386642980088178,0.47720259914362284,0,,0.421797,1.059704,8.095180752055926,51167232,146653184,57.85,2400000.0,0
177,5979446220596,5980059212620,5980060394824,109.324107817,0.16784444327273743,0.47720259914362284,0,,0.468722,1.182204,9.71640031484654,51167232,146653184,57.3,2400000.0,0
178,5980063737419,5980676626944,5980677707593,109.941420586,0.173951161118163,0.47720259914362284,0,,0.481019,1.080649,8.099601460090064,51167232,146653184,57.85,2400000.0,0
179,5980681094762,5981293718323,5981294760194,110.558473187,0.17396769884022945,0.47720259914362284,0,,0.451834,1.041871,11.344253362396637,51167232,146653184,57.85,1700000.0,0
180,5981298293548,5981911677499,5981912850426,111.176563419,0.18205270316733832,0.47720259914362284,0,,0.468723,1.172927,11.325203568303358,51167232,146653184,56.75,1700000.0,0
181,5981916233169,5982528694434,5982529937324,111.793650317,0.1824191298740366,0.47720259914362284,0,,0.474908,1.24289,8.102568062607677,51167232,146653184,57.3,1700000.0,0
182,5982533330215,5983146682796,5983147992408,112.411705401,0.16793411753918383,0.47720259914362284,0,,0.662834,1.309612,11.325193380776302,51167232,146653184,57.85,1600000.0,0
183,5983151187966,5983763813268,5983764999399,113.028712392,0.1900293975176884,0.47720259914362284,0,,0.492686,1.186131,9.724973991420823,51167232,146653184,56.2,1600000.0,0
184,5983768485827,5984381597278,5984383254335,113.646967328,0.1549884961197089,0.47720259914362284,0,,0.491001,1.657057,11.322222449330898,51167232,146653184,56.75,1700000.0,0
