frequency_hz_observed,frequency_hz_nominal,psd_x_g2_per_hz,psd_y_g2_per_hz,psd_z_g2_per_hz,summed_xyz_psd_g2_per_hz
19.212528823741096,18.5546875,4.783390699061944e-07,5.253988967689285e-07,6.558773341672098e-07,1.6596153008423325e-06
19.41476596925416,18.75,9.493663307510198e-07,4.836383256007683e-07,9.575603079721315e-07,2.39056496432392e-06
19.617003114767222,18.9453125,5.917952154278083e-07,6.280894943426133e-07,6.54618086846845e-07,1.8745027966172668e-06
19.81924026028029,19.140625000000004,3.422098511514841e-07,5.566338913516205e-07,6.647060671677412e-07,1.5635498096708457e-06
20.021477405793352,19.3359375,2.795024591357048e-07,3.48524680591689e-07,6.226765195233125e-07,1.2507036592507063e-06
20.223714551306415,19.53125,4.6746502086290675e-07,5.923785717709683e-07,7.924643574808308e-07,1.852307950114706e-06
20.425951696819478,19.726562499999996,4.1071982671849333e-07,6.718122827226034e-07,6.381438293120189e-07,1.7206759387531157e-06
20.628188842332545,19.921875,4.097857637954376e-07,3.072285336493223e-07,1.379677723172535e-06,2.0966920206172948e-06
20.830425987845608,20.117187499999996,5.852050886926966e-07,4.712071792641969e-07,1.1662452212701448e-06,2.222657489227038e-06
21.03266313335867,20.312499999999996,4.5191103086244223e-07,5.098225679655717e-07,7.160195572537545e-07,1.6777531560817683e-06
21.234900278871738,20.5078125,3.296004239868331e-07,3.3953915759683455e-07,8.896187231052315e-07,1.5587583046888993e-06
21.4371374243848,20.703125,3.8248437101588504e-07,5.389910249337064e-07,1.0091897881948756e-06,1.9306651841444673e-06
21.639374569897864,20.8984375,3.936932220686717e-07,6.328900238899423e-07,1.302033682701582e-06,2.3286169286601957e-06
21.841611715410927,21.09375,5.461055247887136e-07,6.25920308567308e-07,1.1258600220612753e-06,2.2978858554172972e-06
22.043848860923994,21.289062500000004,6.909697142697893e-07,6.679196394003725e-07,7.311558644981336e-07,2.0900452181682955e-06
22.246086006437057,21.484375,4.172843863443676e-07,4.844858936379083e-07,1.21161353608542e-06,2.113383816067696e-06
22.44832315195012,21.6796875,5.443571244478073e-07,2.964685238892576e-07,9.000086487346145e-07,1.7408342970716794e-06
22.650560297463187,21.875000000000004,6.437084295528686e-07,7.054083081028193e-07,6.600682551391302e-07,2.0091849927948184e-06
22.85279744297625,22.0703125,4.135272086411273e-07,6.6758036035897e-07,7.489812389831557e-07,1.830088807983253e-06
23.055034588489313,22.265624999999996,4.6807339513305915e-07,7.172270680045887e-07,8.579427019663096e-07,2.0432431651039576e-06
23.257271734002376,22.460937499999996,5.371206858276612e-07,5.42871100766571e-07,8.146852546908205e-07,1.8946770412850525e-06
23.459508879515443,22.65625,4.205169967811738e-07,5.17079209572737e-07,5.290870590180468e-07,1.4666832653719576e-06
23.661746025028506,22.8515625,6.050992260237847e-07,3.833386759855113e-07,5.912183413506817e-07,1.5796562433599776e-06
23.86398317054157,23.046875,5.236357156156268e-07,5.858344759268065e-07,1.1760756165213694e-06,2.2855458080638025e-06
24.066220316054633,23.242187499999996,4.0687798066251183e-07,3.7642456769951224e-07,1.296493340391515e-06,2.079795888753539e-06
24.2684574615677,23.4375,5.170730036857909e-07,5.741897885510425e-07,5.538014578817015e-07,1.645064250118535e-06
24.470694607080762,23.6328125,5.64010153288561e-07,6.657945640671078e-07,6.262847456220193e-07,1.8560894629776882e-06
24.672931752593826,23.828125,4.562984888550264e-07,6.247352875323297e-07,9.487697094756894e-07,2.0298034858630455e-06
24.875168898106892,24.023437500000004,3.046517024648748e-07,4.628031497311695e-07,1.0084202084298165e-06,1.7758750606258608e-06
25.077406043619956,24.21875,3.383050236698353e-07,2.9888192484123594e-07,9.99953406160389e-07,1.6371403546714602e-06
25.27964318913302,24.414062499999996,4.598092163129996e-07,5.28298890048832e-07,1.3190545681499758e-06,2.3071626745118074e-06
25.481880334646082,24.609374999999996,7.371911101633467e-07,4.2580395018414427e-07,1.3730761767264947e-06,2.5360712370739857e-06
25.68411748015915,24.8046875,5.375888562491486e-07,4.6417198376161555e-07,1.2044051728494986e-06,2.206166012860263e-06
