phase,start_s,end_s,xyz_points,vector_ac_rms_mg,hann_psd_rms_mg,largest_psd_bin_hz,band_0_power_g2,band_0_fraction,band_1_power_g2,band_1_fraction,band_2_power_g2,band_2_fraction,band_3_power_g2,band_3_fraction,band_4_power_g2,band_4_fraction
normal_after,100,105,1036,33.17256871661871,33.033438234651506,39.39785758753163,1.577480199875114e-05,0.01445659104102919,3.681173419942697e-05,0.03373558583330014,0.0009369598205248733,0.8586633891364565,5.80144662835631e-05,0.05316652555077686,4.362325724997848e-05,0.039977908438437286
normal_after,105,110,1036,33.50165152035181,33.90833869532764,39.39785758753163,1.484380923238218e-05,0.012911299556765909,3.510032668509931e-05,0.030530628983227094,0.0009962174916326634,0.8665203288990966,5.859515325584235e-05,0.05096667333950748,4.491906453551245e-05,0.039071069221402736
normal_after,110,115,1036,34.22668378006235,33.87028941628213,39.39785758753163,1.933968578553763e-05,0.016859394567019247,3.9818244530417864e-05,0.03471160301923741,0.000994970736177291,0.8673669474193186,5.5499250889216844e-05,0.048381539353395925,3.748835115605151e-05,0.03268051564102878
normal_after,115,120,1036,33.91005549027649,34.056425194400404,39.39785758753163,1.961553668332337e-05,0.016912795334561137,3.784628087449998e-05,0.03263160284311358,0.0010112992724932383,0.8719566481303573,5.115024707959016e-05,0.044102472144176535,3.9893195195190705e-05,0.03439648154779143
normal_after,120,125,1036,34.027068369709475,34.12138275723705,39.39785758753163,1.9238121635502544e-05,0.016523959423679003,3.522718411184698e-05,0.030257245062866214,0.0010200729814862628,0.8761585395200128,4.9834666786062383e-05,0.04280386762633896,3.988321136004193e-05,0.03425638836710323
normal_after,125,130,1036,34.37452749552949,34.30625248461883,39.39785758753163,1.9776615263661506e-05,0.016804775513150686,3.541610295356788e-05,0.03009411123949586,0.0010292073368027815,0.874547945686043,5.4093204701430515e-05,0.045964597565121834,3.835169415403222e-05,0.0325885699961886
normal_after,130,135,1036,34.0984021986625,34.18608845882996,39.39785758753163,1.6496534755912938e-05,0.014115909510293756,3.448484586572375e-05,0.029508316196072835,0.0010254846996695032,0.8774963614426293,5.150711214897619e-05,0.04407408858826504,4.067518575210449e-05,0.03480532426273919
normal_after,135,140,1036,34.342954570418655,34.26664060071703,39.39785758753163,2.150333266685563e-05,0.01831376573338697,3.5996135060362605e-05,0.03065686584568077,0.0010111713167434556,0.8611853287143496,6.274071281606794e-05,0.053434448243933313,4.2750768404683546e-05,0.036409591462649354
normal_after,140,145,1036,34.48187709941366,33.94469370001204,39.39785758753163,1.5959105714088475e-05,0.013851543662530434,3.867703195873169e-05,0.03356933693599863,0.001002685352410226,0.870270564498434,5.089378121252456e-05,0.04417274033057056,4.3938315546823424e-05,0.03813581457246624
normal_after,145,150,1036,34.32949489477861,33.84338562268245,39.39785758753163,2.0026009246466105e-05,0.017484780052427207,3.547424089215699e-05,0.030972686164900193,0.000982398936681099,0.8577360132118449,6.297132363119016e-05,0.05498048711307106,4.4468989755504716e-05,0.03882603345775673
normal_after,150,155,1037,34.08281821809595,34.11343087662779,39.35986543942407,1.8032061313717747e-05,0.015495505613500736,4.28764077177735e-05,0.03684501760051553,0.0010151333279788247,0.8723353314122266,5.239810086845349e-05,0.04502730176090438,3.5256322398611655e-05,0.030296843612852748
normal_after,155,160,1035,33.34665944082282,33.54782238362922,39.435923150418134,2.1902070949239598e-05,0.0194616335374782,3.613783851546929e-05,0.03211118125106091,0.0009670983664340924,0.8593394682107701,5.151952064865913e-05,0.04577896004512557,4.873956062000096e-05,0.04330875695556517
