frequency_hz_observed,frequency_hz_nominal,psd_x_g2_per_hz,psd_y_g2_per_hz,psd_z_g2_per_hz,summed_xyz_psd_g2_per_hz
37.832987452783335,36.5234375,4.849345218478803e-07,3.968797936951305e-07,7.39221098438051e-07,1.6210354139810618e-06
38.03530289370731,36.71875,4.027920231469895e-07,3.981962392641454e-07,8.156105689260078e-07,1.6165988313371428e-06
38.237618334631286,36.9140625,3.669753120897468e-07,3.0582604862046105e-07,6.816948251113348e-07,1.3544961858215427e-06
38.43993377555526,37.109375,4.3590907832769855e-07,3.3613631927569327e-07,1.0688894900156096e-06,1.8409348876190014e-06
38.642249216479236,37.3046875,4.54581662575279e-07,5.085623866452295e-07,1.10274643521251e-06,2.0658904844330183e-06
38.84456465740321,37.5,6.44666571461743e-07,5.943345328491755e-07,2.66081473225096e-06,3.899815836561878e-06
39.046880098327186,37.6953125,3.4581406161385614e-06,4.813838597945915e-06,5.9892567989307e-05,6.816454720339148e-05
39.24919553925116,37.890625,0.00012336854555920973,0.0001683284385564763,0.0023740402104911237,0.0026657371946068095
39.45151098017514,38.0859375,0.00016034144698261551,0.00021891024758425583,0.003091026130996965,0.0034702778255638364
39.65382642109911,38.28125,1.03587925424697e-05,1.5445970965662014e-05,0.00020012770941286686,0.00022593247292099856
39.85614186202309,38.4765625,6.488033940284913e-07,6.532384674807753e-07,3.19840181033029e-06,4.500443671839557e-06
40.05845730294706,38.671875,4.471901193999752e-07,6.473059493172058e-07,1.1319432298506817e-06,2.2264392985678628e-06
40.26077274387104,38.86718750000001,4.996922745803659e-07,4.2808093509288585e-07,9.593394477377538e-07,1.8871126574110056e-06
40.46308818479501,39.0625,3.871825924231555e-07,4.3097905577693284e-07,6.246820449572757e-07,1.4428436931573639e-06
40.66540362571899,39.2578125,3.783999509040469e-07,4.642461832442243e-07,7.101382041012369e-07,1.5527843382495083e-06
40.86771906664296,39.453125,4.132404982685782e-07,4.7624630934848465e-07,9.998940594226626e-07,1.8893808670397254e-06
41.07003450756694,39.6484375,3.955963078819065e-07,4.790791087759114e-07,8.766025251728152e-07,1.7512779418306331e-06
41.27234994849091,39.84375,3.969135202307304e-07,4.1731894735935434e-07,8.629762811576822e-07,1.677208748747767e-06
41.47466538941489,40.0390625,4.0700598193436826e-07,3.758556131829354e-07,8.182566861437344e-07,1.6011182812610381e-06
41.67698083033886,40.234375,4.554208956217412e-07,3.924340942801363e-07,9.833766343888367e-07,1.8312316242907143e-06
41.87929627126284,40.4296875,3.716638085462832e-07,3.299670267504136e-07,1.0113046466603357e-06,1.7129354819570325e-06
42.08161171218681,40.625,3.540467505028243e-07,3.353303757274218e-07,8.471886108102101e-07,1.5365657370404564e-06
42.28392715311079,40.82031250000001,4.041764806657408e-07,4.127131216140429e-07,9.27534133250875e-07,1.7444237355306587e-06
42.48624259403476,41.01562500000001,4.1351152608273853e-07,5.610046738542177e-07,6.615550283867821e-07,1.6360712283237382e-06
42.68855803495874,41.21093750000001,3.8346137686983596e-07,5.044322802598479e-07,8.198893386486854e-07,1.7077829957783693e-06
42.890873475882714,41.40625000000001,5.254664490847646e-07,4.3527782857523635e-07,1.03022255378427e-06,1.990966831444271e-06
43.09318891680669,41.6015625,4.839495525470932e-07,3.574493669198496e-07,1.0677040496483746e-06,1.9091029691153173e-06
43.29550435773066,41.796875,3.6538848469348554e-07,3.3712470021581785e-07,1.033090865113742e-06,1.7356040500230455e-06
43.49781979865463,41.9921875,3.6956902295979934e-07,5.005287791186552e-07,9.405560442617995e-07,1.810653846340254e-06
43.70013523957861,42.18749999999999,4.3127077693179414e-07,4.730523257342647e-07,9.334292212528353e-07,1.837752323918894e-06
