phase,start_s,end_s,xyz_points,vector_ac_rms_mg,hann_psd_rms_mg,largest_psd_bin_hz,band_0_power_g2,band_0_fraction,band_1_power_g2,band_1_fraction,band_2_power_g2,band_2_fraction,band_3_power_g2,band_3_fraction,band_4_power_g2,band_4_fraction
normal_followup,245,250,1035,39.56592937937712,39.50378371715272,39.4325500161465,1.5825335582510668e-05,0.010141098201187686,3.30491455767748e-05,0.02117835852592069,0.0014024480151684237,0.8987084646471291,6.423525239936382e-05,0.04116285554664233,4.4957223966640417e-05,0.02880922307912024
normal_followup,250,255,1036,39.280865622685454,39.59544609184334,39.39448770918112,1.870566880407707e-05,0.011931518232480103,3.748702613017083e-05,0.023911314823242418,0.0013985985979095541,0.892104144773577,7.13399534070466e-05,0.04550459883021837,4.1621359880725074e-05,0.026548423340482075
normal_followup,255,260,1036,39.07754348287907,39.09885725132292,39.39448770918112,1.8009792089466764e-05,0.0117815337631285,4.078539792623289e-05,0.026680737918766892,0.0013625728812746171,0.8913594518866812,6.625423157206661e-05,0.04334178108990865,4.102349585613568e-05,0.026836495341514784
normal_followup,260,265,1036,39.21324702078066,39.024041131478555,39.39448770918112,1.9005653370174145e-05,0.012480279099644618,3.0710890171994286e-05,0.020166656377439217,0.001387652237729819,0.9112176720686903,4.924100650902883e-05,0.03233466865940564,3.62450473095982e-05,0.023800723794820212
normal_followup,265,270,1036,39.248434837129444,39.16442567673309,39.39448770918112,1.6260069476858172e-05,0.010601389005920447,3.434872164353225e-05,0.022394994099959143,0.0013870611613185004,0.9043488385501356,5.005590352272656e-05,0.032635906386654895,4.604198028866835e-05,0.030018871957329957
normal_followup,270,275,1036,39.34118400454149,39.164336797656425,39.39448770918112,1.851545946080125e-05,0.012071860816951526,3.218216733100552e-05,0.020982392882565325,0.001388108307506182,0.9050302166438176,5.7266114039147744e-05,0.03733682978117947,3.7698075553084775e-05,0.024578699875486026
normal_followup,275,280,1036,38.61735986680112,38.164213242149806,39.39448770918112,1.6485219569119375e-05,0.011319227062307969,3.604201829653917e-05,0.024747488935276483,0.00132133991238455,0.9072700810602429,4.6828468714547514e-05,0.03215377679003299,3.5695305819649847e-05,0.024509426152139704
normal_followup,280,285,1036,38.64737528458134,38.5147949716917,39.39448770918112,1.3418774540953175e-05,0.009046117858121176,3.221266898502564e-05,0.02171581311496479,0.00135300928830341,0.9121161882384451,5.0969952045057135e-05,0.034360827213780684,3.376315133448102e-05,0.022761053574688148
normal_followup,285,290,1036,39.47628262322788,39.16206474983547,39.39448770918112,1.80197243423297e-05,0.011750240404197995,2.7895298397734354e-05,0.01818987105980562,0.0014065518585334856,0.9171795397511167,5.100955987684798e-05,0.033262139868439594,3.0085743321318486e-05,0.01961820891644017
normal_followup,290,295,1036,39.4651312267094,39.32090977172913,39.39448770918112,1.6846108422606065e-05,0.010895706419032347,3.3001522237489084e-05,0.021344686182734596,0.0013876224916795161,0.8974848618151812,6.732010529078203e-05,0.04354121942860178,4.133333469133931e-05,0.026733526154449908
normal_followup,295,300,1035,39.530207588542616,39.063514408080096,39.4325500161465,1.3800775375305427e-05,0.009045590807907868,3.031241365165391e-05,0.019867991677013534,0.0013901537587163205,0.9111634469410838,4.8921356516594046e-05,0.032065051475927905,4.250257302814836e-05,0.027857919098066845
