axis,frequency_hz,mean_amplitude_g,mean_psd_g2_per_hz
y_g,59.7915723398689,0.00046649825829745957,2.2951298139355214e-07
y_g,60.19556945027342,0.00045671440640651607,2.1506465141425293e-07
y_g,60.599566560677935,0.0005646825031639757,3.1674463221362455e-07
y_g,61.00356367108245,0.0006476048105296104,4.15008385488203e-07
y_g,61.40756078148698,0.0006418042106813292,4.379897970782e-07
y_g,61.811557891891496,0.000556361634390963,3.224745117695161e-07
y_g,62.215555002296014,0.0005600827899653539,3.0502528137665565e-07
y_g,62.61955211270053,0.0005841152246006115,3.38932449633012e-07
y_g,63.02354922310506,0.0005877075488905692,3.511064343034983e-07
y_g,63.427546333509575,0.0005897022354661857,3.54231474999285e-07
y_g,63.83154344391409,0.0005975256049956904,3.418130015436215e-07
y_g,64.23554055431862,0.0005183527381589411,2.951786164797878e-07
y_g,64.63953766472314,0.0005072999664243423,3.0239531632856997e-07
y_g,65.04353477512765,0.0005549741420442601,2.9850878825770066e-07
y_g,65.44753188553217,0.0005468687957758838,2.756113902519581e-07
y_g,65.85152899593669,0.0005506656161250182,2.968115606060255e-07
y_g,66.25552610634121,0.0005735914692976591,3.033162030621141e-07
y_g,66.65952321674573,0.0005872807142833209,3.8736322655573683e-07
y_g,67.06352032715024,0.0005792387826050325,3.964271571476908e-07
y_g,67.46751743755478,0.0006264916323751672,4.0260127513850025e-07
y_g,67.8715145479593,0.0006107335087548755,5.088827478928235e-07
y_g,68.27551165836381,0.0006607651182616254,4.3744593596426216e-07
y_g,68.67950876876833,0.0006656326978611945,4.52505631156965e-07
y_g,69.08350587917285,0.0006639670130334699,4.802752058281165e-07
y_g,69.48750298957737,0.0006286985635803254,4.2991375325794554e-07
y_g,69.89150009998188,0.0005974693984428702,3.6211239024310755e-07
y_g,70.2954972103864,0.000564952267034821,3.38588640335264e-07
y_g,70.69949432079093,0.00048726280025041983,2.5799070180924024e-07
y_g,71.10349143119545,0.0005780124116253405,3.3331390939634684e-07
y_g,71.50748854159997,0.0005760558390060029,3.1050222852860305e-07
y_g,71.91148565200449,0.0005511601372224281,3.082295068801348e-07
y_g,72.315482762409,0.0005993721359875797,3.7924872174196076e-07
y_g,72.71947987281352,0.0005483518005752063,2.965305481901887e-07
y_g,73.12347698321804,0.0005705920871695821,3.2938158608807315e-07
y_g,73.52747409362256,0.0005503647456702211,3.235636325134083e-07
y_g,73.93147120402708,0.0006437776577521764,3.9848809550115757e-07
y_g,74.33546831443161,0.0005502438028025664,2.881709055329027e-07
y_g,74.73946542483613,0.0005736117651594943,3.1094722029338404e-07
y_g,75.14346253524064,0.0006170290401992705,4.112534160980064e-07
y_g,75.54745964564516,0.0005710565992388796,3.4517598403271216e-07
y_g,75.95145675604968,0.00049044111779352,2.2433488546354768e-07
y_g,76.3554538664542,0.0005251024544307885,2.7448490873282455e-07
y_g,76.75945097685872,0.0005074572170727741,2.6236296060031863e-07
y_g,77.16344808726323,0.0005149503983296581,2.646876481948886e-07
y_g,77.56744519766775,0.0005843423270159995,3.5182825196748347e-07
y_g,77.97144230807228,0.0005196323776503524,2.732845317407169e-07
y_g,78.3754394184768,0.0004677796848045099,2.1845669002305872e-07
y_g,78.77943652888132,0.0005566410374804701,3.248963888973865e-07
y_g,79.18343363928584,0.0004928177861437312,2.4686581503148723e-07
y_g,79.58743074969036,0.0005405808701712933,3.0872266773220176e-07
y_g,79.99142786009487,0.0005983556884894428,3.720821831628303e-07
y_g,80.39542497049939,0.0006486539181344185,4.007492918501842e-07
y_g,80.79942208090391,0.0006573187552969145,4.058939665416581e-07
y_g,81.20341919130844,0.0005810815464319703,3.1292905558003455e-07
y_g,81.60741630171296,0.0004841208171879542,2.2892629027749873e-07
y_g,82.01141341211748,0.0005312759705529924,2.7000797336172995e-07
y_g,82.415410522522,0.0006024200181132204,3.54430726611409e-07
y_g,82.81940763292651,0.0005415155715957216,2.746427243502417e-07
y_g,83.22340474333103,0.0005217584222066076,3.038210301895147e-07
y_g,83.62740185373555,0.00047675979998706844,2.517617444774871e-07
y_g,84.03139896414007,0.0006376303918398136,4.178797210525685e-07
y_g,84.43539607454458,0.0005245739837311576,2.702971547427588e-07
y_g,84.83939318494912,0.00047699588008278006,2.279671062605512e-07
y_g,85.24339029535363,0.0006105019502050626,3.5565914887999283e-07
y_g,85.64738740575815,0.0005921308812999303,3.928364685893888e-07
y_g,86.05138451616267,0.0006362279249545325,4.185895888881478e-07
y_g,86.45538162656719,0.0005243454923794268,2.877636747385739e-07
y_g,86.8593787369717,0.00042065664465041464,1.8874219690237652e-07
y_g,87.26337584737622,0.0004928818506622693,2.527664563584321e-07
y_g,87.66737295778074,0.00048337656069992506,2.4970992498428534e-07
y_g,88.07137006818527,0.0004638350952841297,2.17826366649401e-07
y_g,88.47536717858979,0.0004914223723080719,2.4766540789165973e-07
y_g,88.87936428899431,0.0004511378481941629,2.009073905363064e-07
y_g,89.28336139939883,0.0005100825567160772,2.756808189511854e-07
y_g,89.68735850980335,0.0005076904898181791,2.5998234387427777e-07
y_g,90.09135562020786,0.0005043219517629871,2.452106985285469e-07
y_g,90.49535273061238,0.0005519748078621595,3.0464035996006863e-07
y_g,90.8993498410169,0.0006195559163329884,3.713147877615367e-07
y_g,91.30334695142142,0.0007139801426928785,5.174545049936002e-07
y_g,91.70734406182595,0.000661224542315501,4.488512335071699e-07
y_g,92.11134117223047,0.00050063785718554,2.5343344693415475e-07
y_g,92.51533828263499,0.0004697654533288019,2.2162335800110342e-07
y_g,92.9193353930395,0.0004943740925978196,2.379296733703107e-07
y_g,93.32333250344402,0.0004743854027999963,2.3841140722594008e-07
y_g,93.72732961384854,0.00044442308292882423,2.0429248154582248e-07
y_g,94.13132672425306,0.0005276208514585406,2.9994714850740864e-07
y_g,94.53532383465758,0.0005705387350968115,3.412668346893545e-07
y_g,94.93932094506211,0.000493061318488877,2.4737732944601667e-07
y_g,95.34331805546663,0.0005894090528566711,3.6089009592672284e-07
y_g,95.74731516587114,0.0006146000366219024,3.4381980240233137e-07
