timestamp,window_start_timestamp,window_index,reconstruction_error,threshold,predicted_label,anomaly_counter,consecutive_anomalies_required,confirmed_anomaly,startup_grace_active,inference_time_ms,window_formation_time_ms,total_window_pipeline_time_ms,measured_sampling_rate_hz,fan_action,dry_run
2026-08-23T16:21:04.310+02:00,2026-08-23T16:21:04.053+02:00,142,0.01440484942947388,0.08138438331902553,0,0,3,0,0,0.157148,256.080454,256.887677,499.9594855718293,none,1
2026-08-23T16:21:04.567+02:00,2026-08-23T16:21:04.310+02:00,143,0.013733700054860224,0.08138438331902553,0,0,3,0,0,0.162018,256.080435,256.934565,499.96057987705774,none,1
2026-08-23T16:21:04.824+02:00,2026-08-23T16:21:04.568+02:00,144,0.015860553189735987,0.08138438331902553,0,0,3,0,0,0.168815,256.082788,256.941473,499.95671634533886,none,1
2026-08-23T16:21:05.082+02:00,2026-08-23T16:21:04.825+02:00,145,0.022217461328801907,0.08138438331902553,0,0,3,0,0,0.159926,256.08238,256.92038,499.9707123466537,none,1
2026-08-23T16:21:05.339+02:00,2026-08-23T16:21:05.082+02:00,146,0.024640801820518976,0.08138438331902553,0,0,3,0,0,0.15876,256.082454,256.894047,499.9624752587578,none,1
2026-08-23T16:21:05.596+02:00,2026-08-23T16:21:05.339+02:00,147,0.01913144247667724,0.08138438331902553,0,0,3,0,0,0.164648,256.079788,256.90701,499.96364043573016,none,1
2026-08-23T16:21:05.853+02:00,2026-08-23T16:21:05.596+02:00,148,0.00955034776118647,0.08138438331902553,0,0,3,0,0,0.167203,256.081806,256.893844,499.95591333024123,none,1
2026-08-23T16:21:06.110+02:00,2026-08-23T16:21:05.853+02:00,149,0.010523621764517562,0.08138438331902553,0,0,3,0,0,0.164833,256.082176,256.904121,499.95642308782993,none,1
2026-08-23T16:21:06.367+02:00,2026-08-23T16:21:06.110+02:00,150,0.009051930492584645,0.08138438331902553,0,0,3,0,0,0.224722,256.096862,257.325325,499.8854711194285,none,1
2026-08-23T16:21:06.625+02:00,2026-08-23T16:21:06.368+02:00,151,0.013529797761184724,0.08138438331902553,0,0,3,0,0,0.16787,256.082343,256.913214,499.96936407851905,none,1
2026-08-23T16:21:06.882+02:00,2026-08-23T16:21:06.625+02:00,152,0.01261876902569159,0.08138438331902553,0,0,3,0,0,0.166315,256.090195,256.93214,499.94884185228216,none,1
2026-08-23T16:21:07.139+02:00,2026-08-23T16:21:06.882+02:00,153,0.014860160405624287,0.08138438331902553,0,0,3,0,0,0.163407,256.082862,256.911732,499.9314956098046,none,1
2026-08-23T16:21:07.396+02:00,2026-08-23T16:21:07.139+02:00,154,0.016378558944092927,0.08138438331902553,0,0,3,0,0,0.161075,256.082009,256.90601,499.9571532786862,none,1
2026-08-23T16:21:07.653+02:00,2026-08-23T16:21:07.396+02:00,155,0.02382819508631337,0.08138438331902553,0,0,3,0,0,0.151037,256.082806,256.91414,499.94465180053464,none,1
2026-08-23T16:21:07.910+02:00,2026-08-23T16:21:07.653+02:00,156,0.07698070595002034,0.08138438331902553,0,0,3,0,0,0.166296,256.083065,256.908658,499.9878802153966,none,1
2026-08-23T16:21:08.167+02:00,2026-08-23T16:21:07.910+02:00,157,0.204293957913008,0.08138438331902553,1,1,3,0,0,0.1655,256.082473,256.918621,499.9529985154451,none,1
2026-08-23T16:21:08.424+02:00,2026-08-23T16:21:08.168+02:00,158,0.34311388355424505,0.08138438331902553,1,2,3,0,0,0.15737,256.08201,256.90801,499.93317231424834,none,1
2026-08-23T16:21:08.682+02:00,2026-08-23T16:21:08.425+02:00,159,0.40122940764953213,0.08138438331902553,1,3,3,1,0,0.156111,256.081991,256.901676,499.9438507931279,dry_run_fan_stop_would_execute,1
