timestamp,window_start_timestamp,window_index,reconstruction_error,threshold,predicted_label,anomaly_counter,consecutive_anomalies_required,confirmed_anomaly,startup_grace_active,inference_time_ms,window_formation_time_ms,total_window_pipeline_time_ms,measured_sampling_rate_hz,fan_action,dry_run
2026-08-23T16:23:09.205+02:00,2026-08-23T16:23:08.948+02:00,15,0.009771505006573963,0.08138438331902553,0,0,3,0,0,0.119352,256.075657,256.711361,499.96039880881136,none,1
2026-08-23T16:23:09.462+02:00,2026-08-23T16:23:09.205+02:00,16,0.010388999539241078,0.08138438331902553,0,0,3,0,0,0.128185,256.075176,256.736176,499.9554055498792,none,1
2026-08-23T16:23:09.719+02:00,2026-08-23T16:23:09.462+02:00,17,0.007957867719780326,0.08138438331902553,0,0,3,0,0,0.126889,256.075139,256.72062,499.9581019356935,none,1
2026-08-23T16:23:09.976+02:00,2026-08-23T16:23:09.719+02:00,18,0.0101156669740002,0.08138438331902553,0,0,3,0,0,0.125538,256.075416,256.72312,499.96254808618716,none,1
2026-08-23T16:23:10.233+02:00,2026-08-23T16:23:09.976+02:00,19,0.008235254107517293,0.08138438331902553,0,0,3,0,0,0.126148,256.07612,256.706565,499.95041239784433,none,1
2026-08-23T16:23:10.489+02:00,2026-08-23T16:23:10.233+02:00,20,0.00912576118263847,0.08138438331902553,0,0,3,0,0,0.124704,256.07138,256.714713,499.9445809472607,none,1
2026-08-23T16:23:10.746+02:00,2026-08-23T16:23:10.490+02:00,21,0.008395261013078983,0.08138438331902553,0,0,3,0,0,0.13087,256.074472,256.720657,499.96203831610825,none,1
2026-08-23T16:23:11.003+02:00,2026-08-23T16:23:10.746+02:00,22,0.010005043964375737,0.08138438331902553,0,0,3,0,0,0.128167,256.073268,256.712565,499.94946573899836,none,1
2026-08-23T16:23:11.260+02:00,2026-08-23T16:23:11.003+02:00,23,0.00954839302903654,0.08138438331902553,0,0,3,0,0,0.126648,256.078731,256.724991,499.9162640281162,none,1
2026-08-23T16:23:11.517+02:00,2026-08-23T16:23:11.260+02:00,24,0.010991095943183224,0.08138438331902553,0,0,3,0,0,0.131741,256.075287,256.687342,499.94611013949884,none,1
2026-08-23T16:23:11.774+02:00,2026-08-23T16:23:11.517+02:00,25,0.010111730859059106,0.08138438331902553,0,0,3,0,0,0.128648,256.07475,256.73812,499.9620757142964,none,1
2026-08-23T16:23:12.031+02:00,2026-08-23T16:23:11.774+02:00,26,0.007583684187043656,0.08138438331902553,0,0,3,0,0,0.128889,256.074565,256.725973,499.96994668596125,none,1
2026-08-23T16:23:12.287+02:00,2026-08-23T16:23:12.031+02:00,27,0.009148164192000449,0.08138438331902553,0,0,3,0,0,0.127648,256.076398,256.726509,499.96313263967187,none,1
2026-08-23T16:23:12.544+02:00,2026-08-23T16:23:12.288+02:00,28,0.011213739103869087,0.08138438331902553,0,0,3,0,0,0.124241,256.077194,256.725138,499.93619908796165,none,1
2026-08-23T16:23:12.801+02:00,2026-08-23T16:23:12.545+02:00,29,0.007350469348715416,0.08138438331902553,0,0,3,0,0,0.163667,256.081583,256.944546,499.9388578718885,none,1
2026-08-23T16:23:13.059+02:00,2026-08-23T16:23:12.802+02:00,30,0.008732797242257376,0.08138438331902553,0,0,3,0,0,0.159537,256.086472,256.910416,499.93966082503937,none,1
2026-08-23T16:23:13.316+02:00,2026-08-23T16:23:13.059+02:00,31,0.007904536462048714,0.08138438331902553,0,0,3,0,0,0.161463,256.082806,256.914417,499.95369129935875,none,1
2026-08-23T16:23:13.573+02:00,2026-08-23T16:23:13.316+02:00,32,0.008646151531036724,0.08138438331902553,0,0,3,0,0,0.179518,256.089676,256.943306,499.9702753896064,none,1
2026-08-23T16:23:13.830+02:00,2026-08-23T16:23:13.573+02:00,33,0.010899222368755476,0.08138438331902553,0,0,3,0,0,0.164241,256.083638,256.921102,499.9662286592959,none,1
2026-08-23T16:23:14.087+02:00,2026-08-23T16:23:13.830+02:00,34,0.009159210011658203,0.08138438331902553,0,0,3,0,0,0.156556,256.081694,256.861639,499.95019393338634,none,1
2026-08-23T16:23:14.344+02:00,2026-08-23T16:23:14.087+02:00,35,0.00885467139207958,0.08138438331902553,0,0,3,0,0,0.169538,256.081509,256.933324,499.963203491044,none,1
2026-08-23T16:23:14.601+02:00,2026-08-23T16:23:14.344+02:00,36,0.010642885640982981,0.08138438331902553,0,0,3,0,0,0.158777,256.082194,256.925268,499.96010553982217,none,1
2026-08-23T16:23:14.858+02:00,2026-08-23T16:23:14.601+02:00,37,0.010663023204915781,0.08138438331902553,0,0,3,0,0,0.154871,256.084972,256.898972,499.9287266933719,none,1
2026-08-23T16:23:15.115+02:00,2026-08-23T16:23:14.859+02:00,38,0.009357242743858558,0.08138438331902553,0,0,3,0,0,0.158407,256.080269,256.896602,499.9601055469824,none,1
2026-08-23T16:23:15.373+02:00,2026-08-23T16:23:15.116+02:00,39,0.009969507620948725,0.08138438331902553,0,0,3,0,0,0.223815,256.093232,257.338917,499.9519061980837,none,1
2026-08-23T16:23:15.630+02:00,2026-08-23T16:23:15.373+02:00,40,0.009387097385820895,0.08138438331902553,0,0,3,0,0,0.164129,256.084194,256.926806,499.9714071488134,none,1
2026-08-23T16:23:15.887+02:00,2026-08-23T16:23:15.630+02:00,41,0.009410423010686656,0.08138438331902553,0,0,3,0,0,0.159537,256.083528,256.860528,499.9596331797071,none,1
2026-08-23T16:23:16.144+02:00,2026-08-23T16:23:15.887+02:00,42,0.00962778691419075,0.08138438331902553,0,0,3,0,0,0.154704,256.080953,256.890954,499.95653527273083,none,1
2026-08-23T16:23:16.401+02:00,2026-08-23T16:23:16.144+02:00,43,0.008857959183598293,0.08138438331902553,0,0,3,0,0,0.15463,256.082435,256.903528,499.9714780096913,none,1
2026-08-23T16:23:16.659+02:00,2026-08-23T16:23:16.402+02:00,44,0.009616421887518415,0.08138438331902553,0,0,3,0,0,0.185704,256.151509,257.743213,499.92089047400407,none,1
2026-08-23T16:23:16.916+02:00,2026-08-23T16:23:16.659+02:00,45,0.00974812647611443,0.08138438331902553,0,0,3,0,0,0.134055,256.083139,256.782065,500.00625401283776,none,1
2026-08-23T16:23:17.173+02:00,2026-08-23T16:23:16.916+02:00,46,0.010737494833043426,0.08138438331902553,0,0,3,0,0,0.122815,256.080176,256.750324,500.1337306398797,none,1
2026-08-23T16:23:17.430+02:00,2026-08-23T16:23:17.173+02:00,47,0.012625123264528785,0.08138438331902553,0,0,3,0,0,0.12974,256.090361,256.963732,500.01081125961133,none,1
2026-08-23T16:23:17.688+02:00,2026-08-23T16:23:17.431+02:00,48,0.009665495260181733,0.08138438331902553,0,0,3,0,0,0.225426,256.078083,257.19438,500.00727569664986,none,1
2026-08-23T16:23:17.945+02:00,2026-08-23T16:23:17.688+02:00,49,0.008177169561200329,0.08138438331902553,0,0,3,0,0,0.121093,256.081231,256.714861,500.0491288397538,none,1
2026-08-23T16:23:18.202+02:00,2026-08-23T16:23:17.945+02:00,50,0.011003812304832605,0.08138438331902553,0,0,3,0,0,0.251611,256.109805,257.372398,499.7806277839355,none,1
2026-08-23T16:23:18.460+02:00,2026-08-23T16:23:18.203+02:00,51,0.01248074466423906,0.08138438331902553,0,0,3,0,0,0.291408,256.144028,257.778399,499.4466092217486,none,1
2026-08-23T16:23:18.719+02:00,2026-08-23T16:23:18.462+02:00,52,0.0073115187606519845,0.08138438331902553,0,0,3,0,0,0.222871,256.146953,257.300546,499.87111787560957,none,1
2026-08-23T16:23:18.976+02:00,2026-08-23T16:23:18.719+02:00,53,0.008589399697156145,0.08138438331902553,0,0,3,0,0,0.163555,256.102621,256.947713,500.0380442346964,none,1
2026-08-23T16:23:19.233+02:00,2026-08-23T16:23:18.976+02:00,54,0.008469374229612636,0.08138438331902553,0,0,3,0,0,0.150834,256.091101,256.862435,500.11640898671743,none,1
2026-08-23T16:23:19.491+02:00,2026-08-23T16:23:19.233+02:00,55,0.012481013596977989,0.08138438331902553,0,0,3,0,0,0.218297,256.123527,257.280509,499.79967674833347,none,1
2026-08-23T16:23:19.748+02:00,2026-08-23T16:23:19.491+02:00,56,0.009480484719190349,0.08138438331902553,0,0,3,0,0,0.252667,256.106971,257.355694,500.635158185989,none,1
2026-08-23T16:23:20.005+02:00,2026-08-23T16:23:19.749+02:00,57,0.00879601325861105,0.08138438331902553,0,0,3,0,0,0.127722,256.085805,256.752046,500.26419464443194,none,1
2026-08-23T16:23:20.262+02:00,2026-08-23T16:23:20.006+02:00,58,0.007863079162878798,0.08138438331902553,0,0,3,0,0,0.136186,256.085064,256.823787,499.8589118670422,none,1
2026-08-23T16:23:20.519+02:00,2026-08-23T16:23:20.263+02:00,59,0.008548543354796793,0.08138438331902553,0,0,3,0,0,0.122277,256.079305,256.713843,499.9907600180841,none,1
2026-08-23T16:23:20.776+02:00,2026-08-23T16:23:20.519+02:00,60,0.011770181909446809,0.08138438331902553,0,0,3,0,0,0.11924,256.076676,256.707195,499.91232836846035,none,1
2026-08-23T16:23:21.033+02:00,2026-08-23T16:23:20.776+02:00,61,0.009545417763111167,0.08138438331902553,0,0,3,0,0,0.140667,256.074564,256.72925,499.94399839893356,none,1
2026-08-23T16:23:21.290+02:00,2026-08-23T16:23:21.033+02:00,62,0.009621710255649493,0.08138438331902553,0,0,3,0,0,0.125278,256.077286,256.717749,499.91841291888727,none,1
2026-08-23T16:23:21.547+02:00,2026-08-23T16:23:21.290+02:00,63,0.010738754029228562,0.08138438331902553,0,0,3,0,0,0.145482,256.075676,256.739898,499.9353233335707,none,1
2026-08-23T16:23:21.804+02:00,2026-08-23T16:23:21.547+02:00,64,0.010151727361172905,0.08138438331902553,0,0,3,0,0,0.145871,256.080934,256.845453,499.8206608090259,none,1
2026-08-23T16:23:22.061+02:00,2026-08-23T16:23:21.804+02:00,65,0.008434355318379964,0.08138438331902553,0,0,3,0,0,0.139722,256.090379,256.830991,499.82834634889105,none,1
2026-08-23T16:23:22.318+02:00,2026-08-23T16:23:22.061+02:00,66,0.011689380735566366,0.08138438331902553,0,0,3,0,0,0.156038,256.079879,256.972731,499.97916819556264,none,1
2026-08-23T16:23:22.575+02:00,2026-08-23T16:23:22.318+02:00,67,0.007519237909554416,0.08138438331902553,0,0,3,0,0,0.147019,256.082824,256.857158,499.96262287556124,none,1
2026-08-23T16:23:22.832+02:00,2026-08-23T16:23:22.575+02:00,68,0.01017227322435286,0.08138438331902553,0,0,3,0,0,0.140648,256.088675,256.834601,499.7990945376494,none,1
2026-08-23T16:23:23.089+02:00,2026-08-23T16:23:22.832+02:00,69,0.009047215651725912,0.08138438331902553,0,0,3,0,0,0.199149,256.086768,257.127065,499.9534748010469,none,1
2026-08-23T16:23:23.346+02:00,2026-08-23T16:23:23.089+02:00,70,0.010360000075541572,0.08138438331902553,0,0,3,0,0,0.135111,256.083953,256.800361,500.04034184240544,none,1
2026-08-23T16:23:23.603+02:00,2026-08-23T16:23:23.346+02:00,71,0.007366776390681136,0.08138438331902553,0,0,3,0,0,0.161704,256.082749,256.883657,499.872282633956,none,1
2026-08-23T16:23:23.860+02:00,2026-08-23T16:23:23.603+02:00,72,0.009183621943782317,0.08138438331902553,0,0,3,0,0,0.144334,256.088564,256.896398,499.9462203508169,none,1
2026-08-23T16:23:24.117+02:00,2026-08-23T16:23:23.861+02:00,73,0.009315948471657324,0.08138438331902553,0,0,3,0,0,0.158186,256.081435,256.852509,499.9738104221647,none,1
2026-08-23T16:23:24.374+02:00,2026-08-23T16:23:24.118+02:00,74,0.009636737134747034,0.08138438331902553,0,0,3,0,0,0.151149,256.081769,256.86588,500.0006023639078,none,1
2026-08-23T16:23:24.631+02:00,2026-08-23T16:23:24.375+02:00,75,0.010043942944088021,0.08138438331902553,0,0,3,0,0,0.139389,256.086157,256.820139,499.8299476189555,none,1
2026-08-23T16:23:24.888+02:00,2026-08-23T16:23:24.632+02:00,76,0.009080062632686273,0.08138438331902553,0,0,3,0,0,0.141167,256.082249,256.847676,499.9736667442571,none,1
2026-08-23T16:23:25.145+02:00,2026-08-23T16:23:24.889+02:00,77,0.008640240444561575,0.08138438331902553,0,0,3,0,0,0.152871,256.080898,256.887213,499.984274112191,none,1
2026-08-23T16:23:25.402+02:00,2026-08-23T16:23:25.146+02:00,78,0.00984330466117441,0.08138438331902553,0,0,3,0,0,0.142167,256.086694,256.837565,499.8114805603216,none,1
2026-08-23T16:23:25.660+02:00,2026-08-23T16:23:25.403+02:00,79,0.008959612470824885,0.08138438331902553,0,0,3,0,0,0.141166,256.090342,256.930139,499.9194342437517,none,1
2026-08-23T16:23:25.916+02:00,2026-08-23T16:23:25.660+02:00,80,0.00725465285204822,0.08138438331902553,0,0,3,0,0,0.121593,256.076472,256.703157,500.0125239395475,none,1
2026-08-23T16:23:26.173+02:00,2026-08-23T16:23:25.917+02:00,81,0.008458498968123082,0.08138438331902553,0,0,3,0,0,0.120722,256.074824,256.72262,499.9413730175883,none,1
2026-08-23T16:23:26.430+02:00,2026-08-23T16:23:26.174+02:00,82,0.008413438701101228,0.08138438331902553,0,0,3,0,0,0.120129,256.078916,256.70775,499.90799134409235,none,1
2026-08-23T16:23:26.687+02:00,2026-08-23T16:23:26.430+02:00,83,0.010009616137807648,0.08138438331902553,0,0,3,0,0,0.109926,256.074546,256.685861,499.944653769477,none,1
2026-08-23T16:23:26.944+02:00,2026-08-23T16:23:26.687+02:00,84,0.010427736440572549,0.08138438331902553,0,0,3,0,0,0.121148,256.075842,256.710527,499.9244267841859,none,1
2026-08-23T16:23:27.201+02:00,2026-08-23T16:23:26.944+02:00,85,0.010989116211043828,0.08138438331902553,0,0,3,0,0,0.121593,256.083953,256.754972,499.7392561254936,none,1
2026-08-23T16:23:27.458+02:00,2026-08-23T16:23:27.201+02:00,86,0.00997674620346045,0.08138438331902553,0,0,3,0,0,0.12363,256.074083,256.735417,499.9849295883326,none,1
2026-08-23T16:23:27.715+02:00,2026-08-23T16:23:27.458+02:00,87,0.010309808736019832,0.08138438331902553,0,0,3,0,0,0.122537,256.075102,256.706861,499.9647721648988,none,1
2026-08-23T16:23:27.971+02:00,2026-08-23T16:23:27.715+02:00,88,0.012050928437633196,0.08138438331902553,0,0,3,0,0,0.137223,256.075009,256.747954,499.9484423224508,none,1
2026-08-23T16:23:28.228+02:00,2026-08-23T16:23:27.972+02:00,89,0.010972588666661768,0.08138438331902553,0,0,3,0,0,0.138815,256.085861,256.801898,499.9580291095595,none,1
2026-08-23T16:23:28.485+02:00,2026-08-23T16:23:28.229+02:00,90,0.009266827608507814,0.08138438331902553,0,0,3,0,0,0.126129,256.078527,256.755602,499.9645182655913,none,1
2026-08-23T16:23:28.742+02:00,2026-08-23T16:23:28.485+02:00,91,0.009447699999314127,0.08138438331902553,0,0,3,0,0,0.121259,256.084527,256.724453,499.89312521607286,none,1
2026-08-23T16:23:28.999+02:00,2026-08-23T16:23:28.742+02:00,92,0.009740877194796957,0.08138438331902553,0,0,3,0,0,0.130519,256.083009,256.789194,499.92282490871276,none,1
2026-08-23T16:23:29.257+02:00,2026-08-23T16:23:28.999+02:00,93,0.008623701322517996,0.08138438331902553,0,0,3,0,0,0.228852,256.08986,257.272861,500.01456538593914,none,1
2026-08-23T16:23:29.514+02:00,2026-08-23T16:23:29.257+02:00,94,0.007603889384425587,0.08138438331902553,0,0,3,0,0,0.142223,256.117268,256.88562,499.6587547105249,none,1
2026-08-23T16:23:29.774+02:00,2026-08-23T16:23:29.517+02:00,95,0.010275867977679884,0.08138438331902553,0,0,3,0,0,0.197834,256.160916,257.275231,499.55910172189857,none,1
2026-08-23T16:23:30.031+02:00,2026-08-23T16:23:29.774+02:00,96,0.011378931570753278,0.08138438331902553,0,0,3,0,0,0.122111,256.084768,256.723324,503.0331094281174,none,1
2026-08-23T16:23:30.288+02:00,2026-08-23T16:23:30.031+02:00,97,0.00972502957878747,0.08138438331902553,0,0,3,0,0,0.122741,256.077601,256.711175,499.95238051976116,none,1
2026-08-23T16:23:30.545+02:00,2026-08-23T16:23:30.288+02:00,98,0.010637024208574708,0.08138438331902553,0,0,3,0,0,0.146574,256.07349,256.749157,499.96072552367303,none,1
2026-08-23T16:23:30.802+02:00,2026-08-23T16:23:30.545+02:00,99,0.010752650142560966,0.08138438331902553,0,0,3,0,0,0.155167,256.08375,256.890454,499.92329719927767,none,1
2026-08-23T16:23:31.059+02:00,2026-08-23T16:23:30.802+02:00,100,0.009603340501489107,0.08138438331902553,0,0,3,0,0,0.160629,256.082139,256.897639,499.96138290714606,none,1
