monotonic_ns,queue_pending_windows,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes,elapsed_s,trial,mode,method,repeat
102710970699677,0,9.97488085619153,88686592,88883200,154.704485666,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102711070937983,0,0.0,88686592,88883200,154.804723972,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102711171179325,0,9.97595157143568,88686592,88883200,154.904965314,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102711271412334,0,0.0,88686592,88883200,155.005198323,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102711371645121,0,9.976683193922456,88686592,88883200,155.10543111,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102711471965612,0,0.0,88686592,88883200,155.205751601,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102711572199325,0,0.0,88686592,88883200,155.305985314,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102711672415871,0,9.978351567077631,88686592,88883200,155.40620186,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102711772634880,0,0.0,88686592,88883200,155.506420869,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102711872873815,0,9.975920123851733,88686592,88883200,155.606659804,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102711973252732,0,0.0,88686592,88883200,155.707038721,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102712073523296,0,0.0,88686592,88883200,155.807309285,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102712173766009,0,9.975789258269671,88686592,88883200,155.907551998,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102712274044833,0,9.97219144807946,88686592,88883200,156.007830822,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102712374288102,0,0.0,88686592,88883200,156.108074091,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102712474552481,0,9.97360962884489,88686592,88883200,156.20833847,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102712574824713,0,0.0,88686592,88883200,156.308610702,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102712675023055,0,0.0,88686592,88883200,156.408809044,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102712775282954,0,9.97397072893888,88686592,88883200,156.509068943,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102712875492944,0,0.0,88686592,88883200,156.609278933,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102712975682046,0,9.981132863949606,88686592,88883200,156.709468035,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102713075882926,0,9.979911734940632,88686592,88883200,156.809668915,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102713176118731,0,0.0,88686592,88883200,156.90990472,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102713276311296,0,0.0,88686592,88883200,157.010097285,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102713376484250,0,0.0,88686592,88883200,157.110270239,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102713476649426,0,9.983524388510103,88686592,88883200,157.210435415,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102713576813565,0,0.0,88686592,88883200,157.310599554,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102713676971704,0,0.0,88686592,88883200,157.410757693,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102713777131269,0,9.983930563571056,88686592,88883200,157.510917258,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102713877336575,0,9.979585261930229,88686592,88883200,157.611122564,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102713977517843,0,0.0,88686592,88883200,157.711303832,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102714077680834,0,0.0,88686592,88883200,157.811466823,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102714177884621,0,9.979662744110685,88686592,88883200,157.91167061,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102714278082279,0,0.0,88686592,88883200,158.011868268,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102714378312621,0,0.0,88686592,88883200,158.11209861,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102714478522408,0,9.97912237940245,88686592,88883200,158.212308397,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102714578695825,0,0.0,88686592,88883200,158.312481814,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102714678850483,0,9.984593274013406,88686592,88883200,158.412636472,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102714779029622,0,0.0,88686592,88883200,158.512815611,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102714879238390,0,0.0,88686592,88883200,158.613024379,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102714979484492,0,9.975466835798395,88686592,88883200,158.713270481,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102715079706354,0,0.0,88686592,88883200,158.813492343,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102715179893826,0,9.981365389104374,88686592,88883200,158.913679815,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102715280084169,0,9.98093541504848,88686592,88883200,159.013870158,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102715380282826,0,0.0,88686592,88883200,159.114068815,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102715480453539,0,0.0,88686592,88883200,159.214239528,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102715580626845,0,0.0,88686592,88883200,159.314412834,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102715680790614,0,9.983651770103508,88686592,88883200,159.414576603,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102715780981031,0,9.98082105360457,88686592,88883200,159.51476702,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102715881194096,0,0.0,88686592,88883200,159.614980085,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102715981383364,0,0.0,88686592,88883200,159.715169353,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102716081587041,0,9.979732760702262,88686592,88883200,159.81537303,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102716181758328,0,0.0,88686592,88883200,159.915544317,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102716281925152,0,0.0,88686592,88883200,160.015711141,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102716382114236,0,9.981145715606683,88686592,88883200,160.115900225,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102716482281875,0,9.983299237774942,88686592,88883200,160.216067864,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102716582448995,0,0.0,88686592,88883200,160.316234984,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102716682608394,0,0.0,88686592,88883200,160.416394383,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102716782787737,0,9.98190589816704,88686592,88883200,160.516573726,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102716883000579,0,0.0,88686592,88883200,160.616786568,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102716983208330,0,9.979306709635624,88686592,88883200,160.716994319,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102717083403191,0,0.0,88686592,88883200,160.81718918,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102717183570626,0,0.0,88686592,88883200,160.917356615,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102717283736469,0,9.983374886373364,88686592,88883200,161.017522458,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102717383930275,0,9.980643938429845,88686592,88883200,161.117716264,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102717484130766,0,0.0,88686592,88883200,161.217916755,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102717584302498,0,0.0,88686592,88883200,161.318088487,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102717684462581,0,9.984035627178272,88686592,88883200,161.41824857,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102717784630610,0,0.0,88686592,88883200,161.518416599,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102717884840675,0,0.0,88686592,88883200,161.618626664,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102717985010814,0,0.0,88686592,88883200,161.718796803,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102718085188897,0,9.98213656709571,88686592,88883200,161.818974886,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102718185411259,0,0.0,88686592,88883200,161.919197248,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102718285588694,0,9.98223252448348,88686592,88883200,162.019374683,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102718385777630,0,9.981162352499224,88686592,88883200,162.119563619,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102718485958436,0,0.0,88686592,88883200,162.219744425,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102718586120205,0,0.0,88686592,88883200,162.319906194,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102718686284733,0,9.983478241332648,88686592,88883200,162.420070722,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102718786482094,0,0.0,88686592,88883200,162.520268083,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102718886685474,0,9.979874783875218,88686592,88883200,162.620471463,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102718986860836,0,0.0,88686592,88883200,162.720646825,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102719087023919,0,9.983686754777418,88686592,88883200,162.820809908,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102719187196614,0,0.0,88686592,88883200,162.920982603,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102719287384827,0,0.0,88686592,88883200,163.021170816,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102719387572800,0,0.0,88686592,88883200,163.121358789,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102719487736884,0,9.983627748017133,88686592,88883200,163.221522873,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102719587898208,0,9.983895378468794,88686592,88883200,163.321684197,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102719688071014,0,0.0,88686592,88883200,163.421857003,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102719788235635,0,0.0,88686592,88883200,163.522021624,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102719888440052,0,9.979721704011881,88686592,88883200,163.622226041,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102719988614728,0,0.0,88686592,88883200,163.722400717,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102720088771534,0,9.984349431402398,88686592,88883200,163.822557523,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102720188934711,0,0.0,88686592,88883200,163.9227207,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102720289100998,0,0.0,88686592,88883200,164.022886987,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102720389289359,0,0.0,88686592,88883200,164.123075348,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102720489452369,0,9.983742175238028,88686592,88883200,164.223238358,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102720589611934,0,0.0,88686592,88883200,164.323397923,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102720689772203,0,9.983996949889901,88686592,88883200,164.423558192,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102720789938658,0,9.983238242858,88686592,88883200,164.523724647,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102720890141649,0,0.0,88686592,88883200,164.623927638,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102720990318399,0,0.0,88686592,88883200,164.724104388,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102721090502668,0,0.0,88686592,88883200,164.824288657,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102721190672882,0,9.983048185295065,88686592,88883200,164.924458871,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102721290837391,0,9.983502262700444,88686592,88883200,165.02462338,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102721391020234,0,0.0,88686592,88883200,165.124806223,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102721491181522,0,0.0,88686592,88883200,165.224967511,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102721591338532,0,0.0,88686592,88883200,165.325124521,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102721691500393,0,19.967547144150643,88686592,88883200,165.425286382,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102721791694959,0,0.0,88686592,88883200,165.525480948,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102721891901635,0,0.0,88686592,88883200,165.625687624,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102721992111978,0,9.979111325514532,88686592,88883200,165.725897967,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102722092285877,0,0.0,88686592,88883200,165.826071866,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102722192474072,0,0.0,88686592,88883200,165.926260061,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102722292648452,0,9.982584981478743,88686592,88883200,166.026434441,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102722392832591,0,0.0,88686592,88883200,166.12661858,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102722493018231,0,9.981474184169961,88686592,88883200,166.22680422,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102722593202537,0,0.0,88686592,88883200,166.326988526,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102722693387843,0,9.981531372047755,88686592,88883200,166.427173832,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102722793587853,0,0.0,88686592,88883200,166.527373842,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102722893789548,0,0.0,88686592,88883200,166.627575537,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102722993964391,0,9.98256644598347,88686592,88883200,166.72775038,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102723094138715,0,0.0,88686592,88883200,166.827924704,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102723194347114,0,9.979280917281827,88686592,88883200,166.928133103,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102723294529939,0,0.0,88686592,88883200,167.028315928,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102723394746022,0,0.0,88686592,88883200,167.128532011,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102723494915680,0,0.0,88686592,88883200,167.228701669,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102723595077931,0,9.983779054865677,88686592,88883200,167.32886392,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102723695244015,0,9.983443159494433,88686592,88883200,167.429030004,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102723795413395,0,0.0,88686592,88883200,167.529199384,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102723895615350,0,0.0,88686592,88883200,167.629401339,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102723995794008,0,9.982025765337818,88686592,88883200,167.729579997,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102724096049332,0,0.0,88686592,88883200,167.829835321,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102724196241138,0,9.98080083296496,88686592,88883200,167.930027127,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102724296519722,0,0.0,88686592,88883200,168.030305711,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102724396772176,0,0.0,88686592,88883200,168.130558165,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102724496979520,0,9.979356503544432,88686592,88883200,168.230765509,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102724597181122,0,9.979839725908082,88686592,88883200,168.330967111,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102724697377391,0,0.0,88686592,88883200,168.43116338,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102724797559105,0,0.0,88686592,88883200,168.531345094,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102724897785911,0,9.977040733086765,88686592,88883200,168.6315719,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102724998172699,0,9.961716525438035,88686592,88883200,168.731958688,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102725098431819,0,0.0,88686592,88883200,168.832217808,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102725198737922,0,0.0,88686592,88883200,168.932523911,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102725299015284,0,9.972272494101325,88686592,88883200,169.032801273,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102725399319256,0,0.0,88686592,88883200,169.133105245,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102725499583970,0,9.97334981427018,88686592,88883200,169.233369959,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102725600017850,0,0.0,88686592,88883200,169.333803839,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102725700302841,0,0.0,88686592,88883200,169.43408883,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102725800589388,0,9.971458494726303,88686592,88883200,169.534375377,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102725900867972,0,0.0,88686592,88883200,169.634653961,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102726001131390,0,9.973755160392964,88686592,88883200,169.734917379,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102726101455825,0,0.0,88686592,88883200,169.835241814,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102726201727854,0,9.972979607605778,88686592,88883200,169.935513843,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102726302020901,0,0.0,88686592,88883200,170.03580689,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102726402372299,0,9.964962990910522,88686592,88883200,170.136158288,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102726502683050,0,9.969048794701159,88686592,88883200,170.236469039,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102726602979449,0,0.0,88686592,88883200,170.336765438,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102726703264977,0,0.0,88686592,88883200,170.437050966,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102726803560635,0,0.0,88686592,88883200,170.537346624,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102726903847997,0,19.942666630269244,88686592,88883200,170.637633986,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102727004139692,0,0.0,88686592,88883200,170.737925681,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102727104434646,0,9.970607844126429,88686592,88883200,170.838220635,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102727204718490,0,0.0,88686592,88883200,170.938504479,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102727305005740,0,0.0,88686592,88883200,171.038791729,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102727405298306,0,0.0,88686592,88883200,171.139084295,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102727505581760,0,9.971880196134704,88686592,88883200,171.239367749,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102727605839030,0,9.974348269579131,88686592,88883200,171.339625019,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102727706092336,0,0.0,88686592,88883200,171.439878325,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102727806320161,0,0.0,88686592,88883200,171.54010615,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102727906533986,0,9.978484292229094,88686592,88883200,171.640319975,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102728006803366,0,0.0,88686592,88883200,171.740589355,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102728107065820,0,9.97387672100113,88686592,88883200,171.840851809,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102728207313534,0,0.0,88686592,88883200,171.941099523,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102728307547340,0,0.0,88686592,88883200,172.041333329,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102728407765350,0,9.97834051489642,88686592,88883200,172.141551339,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102728507977305,0,9.978823538886484,88686592,88883200,172.241763294,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102728608199130,0,0.0,88686592,88883200,172.341985119,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102728708391640,0,9.980782304094642,88686592,88883200,172.442177629,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102728808596687,0,0.0,88686592,88883200,172.542382676,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102728908826253,0,0.0,88686592,88883200,172.642612242,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102729009034837,0,9.97922923153529,88686592,88883200,172.742820826,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102729109262365,0,0.0,88686592,88883200,172.843048354,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102729209482301,0,9.978202118402836,88686592,88883200,172.94326829,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102729309672774,0,0.0,88686592,88883200,173.043458763,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102729409878599,0,0.0,88686592,88883200,173.143664588,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102729510073702,0,9.980557175553647,88686592,88883200,173.243859691,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102729610261675,0,0.0,88686592,88883200,173.344047664,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102729710449463,0,9.981252712554227,88686592,88883200,173.444235452,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102729810638399,0,0.0,88686592,88883200,173.544424388,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102729910849872,0,0.0,88686592,88883200,173.644635861,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102730011061956,0,9.978830908683364,88686592,88883200,173.744847945,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102730111320244,0,9.974125423190658,88686592,88883200,173.845106233,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102730211579069,0,0.0,88686592,88883200,173.945365058,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102730311835394,0,9.974449649733021,88686592,88883200,174.045621383,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102730412100349,0,0.0,88686592,88883200,174.145886338,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102730512382211,0,0.0,88686592,88883200,174.2461682,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102730612618776,0,0.0,88686592,88883200,174.346404765,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102730712856009,0,9.976284974361821,88686592,88883200,174.446641998,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102730813087000,0,0.0,88686592,88883200,174.546872989,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102730913329603,0,9.975864791647448,88686592,88883200,174.647115592,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102731013578595,0,0.0,88686592,88883200,174.747364584,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102731113850809,0,0.0,88686592,88883200,174.847636798,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102731214110967,0,9.974073790832177,88686592,88883200,174.947896956,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102731314366218,0,9.974547250310469,88686592,88883200,175.048152207,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102731414611932,0,0.0,88686592,88883200,175.148397921,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102731514908108,0,9.97044769243206,88686592,88883200,175.248694097,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102731615143952,0,0.0,88686592,88883200,175.348929941,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102731715373629,0,0.0,88686592,88883200,175.449159618,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102731815626269,0,9.974718677765676,88686592,88883200,175.549412258,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102731915877427,0,0.0,88686592,88883200,175.649663416,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102732016139122,0,0.0,88686592,88883200,175.749925111,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102732116382929,0,9.975744972474047,88686592,88883200,175.850168918,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102732216640717,0,9.974223017423027,88686592,88883200,175.950426706,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102732316868949,0,0.0,88686592,88883200,176.050654938,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102732417097885,0,0.0,88686592,88883200,176.150883874,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102732517326951,0,0.0,88686592,88883200,176.25111294,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102732617557258,0,9.977031475622137,88686592,88883200,176.351343247,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
102732717782157,0,0.0,88686592,88883200,176.451568146,sensor_live_tflite_autoencoder_03,sensor_live,tflite_autoencoder,3
