name,axis,frequency_hz,psd_g2_per_hz
START_1,y_g,70.71631455998191,5.352211211812831e-07
START_1,y_g,71.12040778603894,8.5183633476461e-07
START_1,y_g,71.52450101209598,1.0813435584666467e-06
START_1,y_g,71.92859423815302,8.509163188310073e-07
START_1,y_g,72.33268746421007,6.554673490116353e-07
START_1,y_g,72.7367806902671,5.128046167664296e-07
START_1,y_g,73.14087391632414,6.001584543041506e-07
START_1,y_g,73.54496714238118,5.731098113949942e-07
START_1,y_g,73.94906036843823,6.196982479105957e-07
START_1,y_g,74.35315359449525,7.2580222045265e-07
START_1,y_g,74.7572468205523,6.109219337381003e-07
START_1,y_g,75.16134004660934,6.799019563882466e-07
START_1,y_g,75.56543327266638,9.404389504587243e-07
START_1,y_g,75.96952649872341,8.689486648674329e-07
START_1,y_g,76.37361972478045,8.053647881173592e-07
START_1,y_g,76.7777129508375,6.3676581780511e-07
START_1,y_g,77.18180617689454,7.789477511410048e-07
START_1,y_g,77.58589940295158,8.495210254240198e-07
START_1,y_g,77.98999262900861,6.413384547008282e-07
START_1,y_g,78.39408585506565,7.071927102492926e-07
START_1,y_g,78.7981790811227,7.108900207787734e-07
START_1,y_g,79.20227230717974,6.154779387031486e-07
START_1,y_g,79.60636553323677,8.326897706935412e-07
START_1,y_g,80.01045875929381,9.083890157271441e-07
START_1,y_g,80.41455198535085,8.195726025908243e-07
START_1,y_g,80.8186452114079,5.90665921945671e-07
START_1,y_g,81.22273843746493,5.370962027306201e-07
START_1,y_g,81.62683166352197,5.644169567179892e-07
START_1,y_g,82.03092488957901,4.7120844554329595e-07
START_1,y_g,82.43501811563605,6.697730675439002e-07
START_1,y_g,82.83911134169308,4.520048332691747e-07
START_1,y_g,83.24320456775013,7.776390970918933e-07
START_1,y_g,83.64729779380717,8.00139887536048e-07
START_1,y_g,84.05139101986421,8.190497333207815e-07
START_1,y_g,84.45548424592124,6.117015887239823e-07
START_1,y_g,84.85957747197828,8.164867908312956e-07
START_1,y_g,85.26367069803533,1.0286526320710973e-06
START_1,y_g,85.66776392409237,6.868038313015171e-07
START_1,y_g,86.0718571501494,5.212610864499277e-07
START_1,y_g,86.47595037620644,5.388711935254974e-07
START_1,y_g,86.88004360226348,6.003223330957971e-07
START_1,y_g,87.28413682832053,9.129430193756042e-07
START_1,y_g,87.68823005437756,1.0944647354318474e-06
START_1,y_g,88.0923232804346,1.1759848063914669e-06
START_1,y_g,88.49641650649164,1.3188205965245285e-06
START_1,y_g,88.90050973254868,1.0365863542436603e-06
START_1,y_g,89.30460295860571,7.036159977878482e-07
START_1,y_g,89.70869618466276,9.32331476128541e-07
START_1,y_g,90.1127894107198,1.015825255680704e-06
START_1,y_g,90.51688263677684,1.0911340286901616e-06
START_1,y_g,90.92097586283388,1.1283663028087706e-06
START_1,y_g,91.32506908889091,9.934936728406156e-07
START_1,y_g,91.72916231494796,9.695346469007415e-07
START_1,y_g,92.133255541005,1.4080229446376184e-06
START_1,y_g,92.53734876706204,1.44618269206901e-06
START_1,y_g,92.94144199311907,1.4744905958104006e-06
START_1,y_g,93.34553521917611,1.3943293800491315e-06
START_1,y_g,93.74962844523316,1.652997542201655e-06
START_1,y_g,94.1537216712902,1.2720030084912022e-06
START_1,y_g,94.55781489734723,8.928357649913451e-07
START_1,y_g,94.96190812340427,1.1973286590712658e-06
START_1,y_g,95.36600134946131,1.0447393705969429e-06
START_1,y_g,95.77009457551836,1.0292404651269077e-06
START_1,y_g,96.17418780157539,1.152388106173144e-06
START_1,y_g,96.57828102763243,1.4968424771211768e-06
START_1,y_g,96.98237425368947,1.7482371729257757e-06
START_1,y_g,97.38646747974651,1.4003982037744942e-06
START_1,y_g,97.79056070580354,9.994324137982213e-07
START_1,y_g,98.19465393186059,1.3109631487724654e-06
START_1,y_g,98.59874715791763,9.137470915924124e-06
START_1,y_g,99.00284038397467,9.896170939396494e-06
START_1,y_g,99.4069336100317,2.5854420116697094e-06
START_1,y_g,99.81102683608874,1.5064341030258021e-06
START_1,y_g,100.21512006214579,1.9005186868103796e-06
START_1,y_g,100.61921328820283,1.6128869671814286e-06
START_1,y_g,101.02330651425986,1.5813445865858384e-06
START_1,y_g,101.4273997403169,1.5564545213839051e-06
START_1,y_g,101.83149296637394,1.091287431398073e-06
