name,axis,frequency_hz,psd_g2_per_hz
PRE_1,y_g,43.194388354914174,4.1487098593146036e-07
PRE_1,y_g,43.59807422739001,4.789903829043365e-07
PRE_1,y_g,44.00176009986584,4.23274418173536e-07
PRE_1,y_g,44.405445972341674,3.5394398438496976e-07
PRE_1,y_g,44.80913184481751,3.7587955059179493e-07
PRE_1,y_g,45.21281771729334,4.289799579322373e-07
PRE_1,y_g,45.616503589769174,3.207128889183606e-07
PRE_1,y_g,46.02018946224501,2.0795280261954116e-07
PRE_1,y_g,46.42387533472084,3.6986990147332707e-07
PRE_1,y_g,46.82756120719667,4.0251875556713696e-07
PRE_1,y_g,47.23124707967251,2.547564781031769e-07
PRE_1,y_g,47.63493295214834,2.9474742255898513e-07
PRE_1,y_g,48.03861882462417,3.508031330759542e-07
PRE_1,y_g,48.442304697100006,3.6571729050576627e-07
PRE_1,y_g,48.84599056957584,3.5961367921071187e-07
PRE_1,y_g,49.24967644205167,3.3659472986895895e-07
PRE_1,y_g,49.653362314527506,3.83597924262742e-07
PRE_1,y_g,50.05704818700334,4.306757942604457e-07
PRE_1,y_g,50.46073405947917,4.2217568707624367e-07
PRE_1,y_g,50.864419931955005,3.0804266768883836e-07
PRE_1,y_g,51.26810580443084,2.2914669107638397e-07
PRE_1,y_g,51.67179167690667,3.2634693040657453e-07
PRE_1,y_g,52.075477549382505,2.436842778964716e-07
PRE_1,y_g,52.47916342185834,2.4970461499832486e-07
PRE_1,y_g,52.88284929433417,2.6782535392985177e-07
PRE_1,y_g,53.286535166810005,4.161101881806557e-07
PRE_1,y_g,53.69022103928584,4.226815584971982e-07
PRE_1,y_g,54.09390691176167,3.129349803678045e-07
PRE_1,y_g,54.497592784237504,2.84240311317294e-07
PRE_1,y_g,54.90127865671334,2.713911626709623e-07
PRE_1,y_g,55.30496452918917,2.2957500525596137e-07
PRE_1,y_g,55.708650401665004,2.3392097888147828e-07
PRE_1,y_g,56.11233627414084,2.3761482919650843e-07
PRE_1,y_g,56.51602214661667,2.63319924754778e-07
PRE_1,y_g,56.9197080190925,2.2002047204307205e-07
PRE_1,y_g,57.32339389156834,3.180189324956315e-07
PRE_1,y_g,57.72707976404417,3.3404568787263635e-07
PRE_1,y_g,58.13076563652,3.0082333077979645e-07
PRE_1,y_g,58.534451508995836,3.0618679651316357e-07
PRE_1,y_g,58.93813738147167,2.459887940612626e-07
PRE_1,y_g,59.3418232539475,3.281219630797667e-07
PRE_1,y_g,59.745509126423336,3.916760441098994e-07
PRE_1,y_g,60.14919499889917,3.0667189605705834e-07
PRE_1,y_g,60.55288087137501,3.1581062944327344e-07
PRE_1,y_g,60.95656674385084,3.3922949296824327e-07
PRE_1,y_g,61.360252616326676,2.975754002435274e-07
PRE_1,y_g,61.76393848880251,3.7007421994320674e-07
PRE_1,y_g,62.16762436127834,4.0753745604174215e-07
PRE_1,y_g,62.571310233754176,4.101178004351953e-07
PRE_1,y_g,62.97499610623001,3.566497140753391e-07
PRE_1,y_g,63.37868197870584,4.4155251352912935e-07
PRE_1,y_g,63.782367851181675,3.121679840549571e-07
PRE_1,y_g,64.18605372365751,2.8020264664005234e-07
PRE_1,y_g,64.58973959613334,3.723961724048659e-07
PRE_1,y_g,64.99342546860917,3.3243120029710854e-07
PRE_1,y_g,65.39711134108501,3.638238566160525e-07
PRE_1,y_g,65.80079721356084,3.405328502347705e-07
PRE_1,y_g,66.20448308603667,3.353013166898801e-07
PRE_1,y_g,66.60816895851251,3.517899030622775e-07
PRE_1,y_g,67.01185483098834,2.658949795294951e-07
PRE_1,y_g,67.41554070346417,2.6126632726269607e-07
PRE_1,y_g,67.81922657594001,3.1709203865396785e-07
PRE_1,y_g,68.22291244841584,3.246517468670187e-07
PRE_1,y_g,68.62659832089167,3.324359537417607e-07
PRE_1,y_g,69.0302841933675,3.605968521831884e-07
PRE_1,y_g,69.43397006584334,3.620362898167545e-07
PRE_1,y_g,69.83765593831917,2.3152001478762716e-07
PRE_1,y_g,70.241341810795,2.189723269276734e-07
PRE_1,y_g,70.64502768327084,2.194196459623785e-07
PRE_1,y_g,71.04871355574667,2.7345279057090207e-07
PRE_1,y_g,71.4523994282225,3.4351770055924325e-07
PRE_1,y_g,71.85608530069834,2.412385678305457e-07
PRE_1,y_g,72.25977117317417,3.280417701502295e-07
PRE_1,y_g,72.66345704565,3.251223423918586e-07
PRE_1,y_g,73.06714291812584,2.4155932830979065e-07
PRE_1,y_g,73.47082879060167,2.959711586160856e-07
PRE_1,y_g,73.8745146630775,3.356019973733635e-07
PRE_1,y_g,74.27820053555334,3.671859952993675e-07
PRE_1,y_g,74.68188640802917,2.870451813518987e-07
PRE_1,y_g,75.085572280505,2.9822007957341685e-07
PRE_1,y_g,75.48925815298084,2.3380933334818363e-07
PRE_1,y_g,75.89294402545667,2.3877012155192934e-07
PRE_1,y_g,76.2966298979325,2.5118016307286586e-07
PRE_1,y_g,76.70031577040834,3.506970718623728e-07
PRE_1,y_g,77.10400164288417,3.4464532171363836e-07
PRE_1,y_g,77.50768751536,3.3175031735179346e-07
PRE_1,y_g,77.91137338783584,3.171773449511274e-07
PRE_1,y_g,78.31505926031167,3.3375771294214866e-07
PRE_1,y_g,78.7187451327875,2.5842095940462763e-07
PRE_1,y_g,79.12243100526334,2.8211584979827055e-07
PRE_1,y_g,79.52611687773917,3.110088423519721e-07
PRE_1,y_g,79.929802750215,2.91753059743588e-07
PRE_1,y_g,80.33348862269084,2.8339741972209947e-07
PRE_1,y_g,80.73717449516667,2.9624666829142455e-07
PRE_1,y_g,81.1408603676425,3.3921310103580906e-07
PRE_1,y_g,81.54454624011834,4.395617431043869e-07
PRE_1,y_g,81.94823211259417,3.59807701502418e-07
PRE_1,y_g,82.35191798507,2.578312112793799e-07
PRE_1,y_g,82.75560385754584,2.615716324537192e-07
PRE_1,y_g,83.15928973002167,5.878532197809892e-07
PRE_1,y_g,83.5629756024975,8.10770504853865e-07
PRE_1,y_g,83.96666147497334,6.346550661902922e-07
PRE_1,y_g,84.37034734744917,3.506300242981892e-07
PRE_1,y_g,84.774033219925,3.085923735932971e-07
PRE_1,y_g,85.17771909240084,3.2343224359299264e-07
PRE_1,y_g,85.58140496487667,2.560694317499596e-07
PRE_1,y_g,85.9850908373525,2.629016421903535e-07
PRE_1,y_g,86.38877670982835,3.1410432150536764e-07
PRE_1,y_g,86.79246258230418,3.1004330006296673e-07
