window,window_start_ns,window_complete_ns,elapsed_s,method,input_sha256,dispatch_ns,worker_start_ns,decision_ns,processing_ms,dispatch_to_decision_ms,score,threshold,prediction,error,window_to_decision_ms
73,10181274712184,10181887786641,45.101620298,isolation_forest,8135f8d124227fe7b411f09c89bb71f47dd9d73255c1a39afa8c6f2d2bf569ed,10181888304419,10181889048048,10181906796155,17.748107,18.491736,0.38962860412985756,0.4833547401595273,0,,19.009514
73,10181274712184,10181887786641,45.083633747,rms,8135f8d124227fe7b411f09c89bb71f47dd9d73255c1a39afa8c6f2d2bf569ed,10181888304419,10181888495678,10181888809604,0.313926,0.505185,0.4986609246818561,1.296361072562011,0,,1.022963
74,10181892151103,10182504593431,45.704398573,tflite_autoencoder,7e758b12df0217fc0a98ba2f16f675548e03c33b3bc79adcd9977294fc8ad058,10182505312116,10182507222375,10182509574430,2.352055,4.262314,0.26358055153458526,0.47720259914362284,0,,4.980999
74,10181892151103,10182504593431,45.719556773,isolation_forest,7e758b12df0217fc0a98ba2f16f675548e03c33b3bc79adcd9977294fc8ad058,10182505312116,10182505792338,10182524732630,18.940292,19.420514,0.3906795829283391,0.4833547401595273,0,,20.139199
74,10181892151103,10182504593431,45.700581481,rms,7e758b12df0217fc0a98ba2f16f675548e03c33b3bc79adcd9977294fc8ad058,10182505312116,10182505502468,10182505757338,0.25487,0.445222,0.5454394444429371,1.296361072562011,0,,1.163907
75,10182510303522,10183122013739,46.3206319,tflite_autoencoder,c2e2607fc9ecc0ca44816731201c0b48ab4e7a53115ade5c03b0740c8ce3631d,10183122982202,10183125329331,10183125807757,0.478426,2.825555,0.2467632268327975,0.47720259914362284,0,,3.794018
75,10182510303522,10183122013739,46.343518524,isolation_forest,c2e2607fc9ecc0ca44816731201c0b48ab4e7a53115ade5c03b0740c8ce3631d,10183122982202,10183123554887,10183148694381,25.139494,25.712179,0.3864156285526232,0.4833547401595273,0,,26.680642
75,10182510303522,10183122013739,46.318328919,rms,c2e2607fc9ecc0ca44816731201c0b48ab4e7a53115ade5c03b0740c8ce3631d,10183122982202,10183123217258,10183123504776,0.287518,0.522574,0.5329724105535752,1.296361072562011,0,,1.491037
76,10183127373738,10183739777529,46.93791819,tflite_autoencoder,e3b68d901451941fc8a660ce24e769b6e128c9b6295ae34a3d792bbf13d515ec,10183740749751,10183741332566,10183743094047,1.761481,2.344296,0.27167817737454897,0.47720259914362284,0,,3.316518
76,10183127373738,10183739777529,46.960435147,isolation_forest,e3b68d901451941fc8a660ce24e769b6e128c9b6295ae34a3d792bbf13d515ec,10183740749751,10183741472844,10183765611004,24.13816,24.861253,0.3914340230690559,0.4833547401595273,0,,25.833475
76,10183127373738,10183739777529,46.936101783,rms,e3b68d901451941fc8a660ce24e769b6e128c9b6295ae34a3d792bbf13d515ec,10183740749751,10183740988325,10183741277640,0.289315,0.527889,0.5410342702111797,1.296361072562011,0,,1.500111
77,10183745328306,10184356692357,47.556001165,tflite_autoencoder,f65c5c587f339ff939eee80b7974fee7f0ef8c0406223cbb84810b7748dbb1e9,10184357366412,10184360467374,10184361177022,0.709648,3.81061,0.2558323134116236,0.47720259914362284,0,,4.484665
77,10183745328306,10184356692357,47.578017475,isolation_forest,f65c5c587f339ff939eee80b7974fee7f0ef8c0406223cbb84810b7748dbb1e9,10184357366412,10184357736468,10184383193332,25.456864,25.82692,0.3807838034243266,0.4833547401595273,0,,26.500975
77,10183745328306,10184356692357,47.552525222,rms,f65c5c587f339ff939eee80b7974fee7f0ef8c0406223cbb84810b7748dbb1e9,10184357366412,10184357532264,10184357701079,0.168815,0.334667,0.5158185221487823,1.296361072562011,0,,1.008722
78,10184362858800,10184975121221,48.175355918,tflite_autoencoder,e81bd2fd9d55437f6ffeba613552ccd5f3bf36f5b3e1e4ce14898f70993b7e92,10184976053461,10184976559443,10184980531775,3.972332,4.478314,0.2457249774524699,0.47720259914362284,0,,5.410554
78,10184362858800,10184975121221,48.191560414,isolation_forest,e81bd2fd9d55437f6ffeba613552ccd5f3bf36f5b3e1e4ce14898f70993b7e92,10184976053461,10184976670257,10184996736271,20.066014,20.68281,0.3788635918947742,0.4833547401595273,0,,21.61505
78,10184362858800,10184975121221,48.17134253,rms,e81bd2fd9d55437f6ffeba613552ccd5f3bf36f5b3e1e4ce14898f70993b7e92,10184976053461,10184976257906,10184976518387,0.260481,0.464926,0.5087375682354583,1.296361072562011,0,,1.397166
79,10184982100997,10185591639863,48.79139619,tflite_autoencoder,22cba13e3fd7d0cb1929176c815a3cbfe49b518c4ef62e2b7f7815608912e09d,10185593937918,10185594441529,10185596572047,2.130518,2.634129,0.24717639113382953,0.47720259914362284,0,,4.932184
79,10184982100997,10185591639863,48.808912945,isolation_forest,22cba13e3fd7d0cb1929176c815a3cbfe49b518c4ef62e2b7f7815608912e09d,10185593937918,10185594562344,10185614088802,19.526458,20.150884,0.38625700776981586,0.4833547401595273,0,,22.448939
79,10184982100997,10185591639863,48.789224913,rms,22cba13e3fd7d0cb1929176c815a3cbfe49b518c4ef62e2b7f7815608912e09d,10185593937918,10185594133159,10185594400770,0.267611,0.462852,0.5317736162303566,1.296361072562011,0,,2.760907
80,10185599244658,10186209735561,49.407666389,tflite_autoencoder,e71ff2164eff3817d934d8544642c46bcf089620d4f5757c34703e801b682e42,10186210570394,10186211083746,10186212842246,1.7585,2.271852,0.26311896435038395,0.47720259914362284,0,,3.106685
80,10185599244658,10186209735561,49.423723162,isolation_forest,e71ff2164eff3817d934d8544642c46bcf089620d4f5757c34703e801b682e42,10186210570394,10186211200042,10186228899019,17.698977,18.328625,0.38984623905246507,0.4833547401595273,0,,19.163458
80,10185599244658,10186209735561,49.405864241,rms,e71ff2164eff3817d934d8544642c46bcf089620d4f5757c34703e801b682e42,10186210570394,10186210774098,10186211040098,0.266,0.469704,0.5261918558964539,1.296361072562011,0,,1.304537
81,10186214175393,10186827282352,50.026561623,tflite_autoencoder,329de6c5be40882d06647a417243615e07c63b3303718d4141a5997dbf24ad9e,10186828404703,10186831516351,10186831737480,0.221129,3.332777,0.2467205124517061,0.47720259914362284,0,,4.455128
81,10186214175393,10186827282352,50.045243248,isolation_forest,329de6c5be40882d06647a417243615e07c63b3303718d4141a5997dbf24ad9e,10186828404703,10186828757314,10186850419105,21.661791,22.014402,0.38166077987278757,0.4833547401595273,0,,23.136753
81,10186214175393,10186827282352,50.026278753,rms,329de6c5be40882d06647a417243615e07c63b3303718d4141a5997dbf24ad9e,10186828404703,10186831238832,10186831454610,0.215778,3.049907,0.5219682976213165,1.296361072562011,0,,4.172258
82,10186836980442,10187443651013,50.641187507,tflite_autoencoder,c5fe953a28cbf8c1c0a377230dc2f7b3cf4a74df66c272f75b6124e1c8c0fc89,10187444301421,10187444788791,10187446363364,1.574573,2.061943,0.25481159644275225,0.47720259914362284,0,,2.712351
82,10186836980442,10187443651013,50.659098707,isolation_forest,c5fe953a28cbf8c1c0a377230dc2f7b3cf4a74df66c272f75b6124e1c8c0fc89,10187444301421,10187444906180,10187464274564,19.368384,19.973143,0.3878371332215575,0.4833547401595273,0,,20.623551
82,10186836980442,10187443651013,50.639573119,rms,c5fe953a28cbf8c1c0a377230dc2f7b3cf4a74df66c272f75b6124e1c8c0fc89,10187444301421,10187444485458,10187444748976,0.263518,0.447555,0.5241547434664268,1.296361072562011,0,,1.097963
83,10187451259734,10188061809952,51.259826872,tflite_autoencoder,066e93a60bd34acb40197b64718bfebef741826c8580ff1b0ad739f68535197a,10188062657730,10188063183656,10188065002729,1.819073,2.344999,0.2739379824809613,0.47720259914362284,0,,3.192777
83,10187451259734,10188061809952,51.279592164,isolation_forest,066e93a60bd34acb40197b64718bfebef741826c8580ff1b0ad739f68535197a,10188062657730,10188063304970,10188084768021,21.463051,22.110291,0.3798783683623339,0.4833547401595273,0,,22.958069
83,10187451259734,10188061809952,51.257964206,rms,066e93a60bd34acb40197b64718bfebef741826c8580ff1b0ad739f68535197a,10188062657730,10188062854859,10188063140063,0.285204,0.482333,0.5329202974011059,1.296361072562011,0,,1.330111
84,10188066341396,10188678357466,51.877127589,tflite_autoencoder,49258151d75635e15d94d0b359c7a7c9d4e51caefd217adfb858f18755560a0b,10188678953614,10188681940946,10188682303446,0.3625,3.349832,0.2297357580531639,0.47720259914362284,0,,3.94598
84,10188066341396,10188678357466,51.895831696,isolation_forest,49258151d75635e15d94d0b359c7a7c9d4e51caefd217adfb858f18755560a0b,10188678953614,10188679633002,10188701007553,21.374551,22.053939,0.38307349993512957,0.4833547401595273,0,,22.650087
84,10188066341396,10188678357466,51.874384831,rms,49258151d75635e15d94d0b359c7a7c9d4e51caefd217adfb858f18755560a0b,10188678953614,10188679243003,10188679560688,0.317685,0.607074,0.5079769517772353,1.296361072562011,0,,1.203222
85,10188683636539,10189296082294,52.495046417,tflite_autoencoder,ad2d818b403c46ddfe31f0c0c2584436294645313b47e41080705881bf5e2d1e,10189296733386,10189299228645,10189300222274,0.993629,3.488888,0.22558791699346825,0.47720259914362284,0,,4.13998
85,10188683636539,10189296082294,52.511354376,isolation_forest,ad2d818b403c46ddfe31f0c0c2584436294645313b47e41080705881bf5e2d1e,10189296733386,10189297232646,10189316530233,19.297587,19.796847,0.38198521353059617,0.4833547401595273,0,,20.447939
85,10188683636539,10189296082294,52.492017326,rms,ad2d818b403c46ddfe31f0c0c2584436294645313b47e41080705881bf5e2d1e,10189296733386,10189296929572,10189297193183,0.263611,0.459797,0.529119644977513,1.296361072562011,0,,1.110889
86,10189301849107,10189913446752,53.117365374,tflite_autoencoder,dcaca8f38b5706ee365099835db244882e24a86fd04118389efdfea4c30cb3e2,10189914750918,10189915063752,10189922541231,7.477479,7.790313,0.25638681926075907,0.47720259914362284,0,,9.094479
86,10189301849107,10189913446752,53.154945346,isolation_forest,dcaca8f38b5706ee365099835db244882e24a86fd04118389efdfea4c30cb3e2,10189914750918,10189915413529,10189960121203,44.707674,45.370285,0.3840754569071781,0.4833547401595273,0,,46.674451
86,10189301849107,10189913446752,53.117063078,rms,dcaca8f38b5706ee365099835db244882e24a86fd04118389efdfea4c30cb3e2,10189914750918,10189921974528,10189922238935,0.264407,7.488017,0.5140231589264936,1.296361072562011,0,,8.792183
87,10189939146838,10190532642673,53.732374444,tflite_autoencoder,05ce827cf3d027745070ecd4aaaf377eb3bd0c4baac759effeb8eed9c0e89335,10190533697580,10190534589932,10190537550301,2.960369,3.852721,0.24697592780376235,0.47720259914362284,0,,4.907628
87,10189939146838,10190532642673,53.755454364,isolation_forest,05ce827cf3d027745070ecd4aaaf377eb3bd0c4baac759effeb8eed9c0e89335,10190533697580,10190534831839,10190560630221,25.798382,26.932641,0.382226939242882,0.4833547401595273,0,,27.987548
87,10189939146838,10190532642673,53.729352463,rms,05ce827cf3d027745070ecd4aaaf377eb3bd0c4baac759effeb8eed9c0e89335,10190533697580,10190534298358,10190534528320,0.229962,0.83074,0.5118495887826959,1.296361072562011,0,,1.885647
88,10190539454653,10191149230502,54.347618255,tflite_autoencoder,148c1f6404645de8745b55b3b00e199fe786b999a64acc011f5826c119ee957c,10191150217150,10191152388594,10191152794112,0.405518,2.576962,0.22674009498195247,0.47720259914362284,0,,3.56361
88,10190539454653,10191149230502,54.370206712,isolation_forest,148c1f6404645de8745b55b3b00e199fe786b999a64acc011f5826c119ee957c,10191150217150,10191150734853,10191175382569,24.647716,25.165419,0.37786529187528434,0.4833547401595273,0,,26.152067
88,10190539454653,10191149230502,54.345517867,rms,148c1f6404645de8745b55b3b00e199fe786b999a64acc011f5826c119ee957c,10191150217150,10191150432853,10191150693724,0.260871,0.476574,0.4927820530717244,1.296361072562011,0,,1.463222
89,10191154126260,10191767910071,54.966663824,tflite_autoencoder,66dbd89836739aac83f6d71ec799ac518b952cd1054b3a058bc44865f9a8f758,10191769027830,10191771416052,10191771839681,0.423629,2.811851,0.240710569966474,0.47720259914362284,0,,3.92961
89,10191154126260,10191767910071,54.997733835,isolation_forest,66dbd89836739aac83f6d71ec799ac518b952cd1054b3a058bc44865f9a8f758,10191769027830,10191769830182,10191802909692,33.07951,33.881862,0.3882402027267601,0.4833547401595273,0,,34.999621
89,10191154126260,10191767910071,54.964542621,rms,66dbd89836739aac83f6d71ec799ac518b952cd1054b3a058bc44865f9a8f758,10191769027830,10191769397589,10191769718478,0.320889,0.690648,0.5232365177377898,1.296361072562011,0,,1.808407
90,10191800090378,10192384688752,55.582503172,tflite_autoencoder,34cb4966afc506bdb9532b30d1b5b8b3e66cc24ae5c4f2ae44f39f90966687d3,10192385466659,10192385975418,10192387679029,1.703611,2.21237,0.2489099096757855,0.47720259914362284,0,,2.990277
90,10191800090378,10192384688752,55.601663945,isolation_forest,34cb4966afc506bdb9532b30d1b5b8b3e66cc24ae5c4f2ae44f39f90966687d3,10192385466659,10192386093529,10192406839802,20.746273,21.373143,0.38661590389866496,0.4833547401595273,0,,22.15105
90,10191800090378,10192384688752,55.580759524,rms,34cb4966afc506bdb9532b30d1b5b8b3e66cc24ae5c4f2ae44f39f90966687d3,10192385466659,10192385665881,10192385935381,0.2695,0.468722,0.5070591558456847,1.296361072562011,0,,1.246629
91,10192391276343,10193005271321,56.204471574,tflite_autoencoder,791a8c3b0ffc31ae0eca90d7e3480ccc2416ee51c4ac4122a61ff4400429a40c,10193006322673,10193006991876,10193009647431,2.655555,3.324758,0.2599957552861601,0.47720259914362284,0,,4.37611
91,10192391276343,10193005271321,56.240023732,isolation_forest,791a8c3b0ffc31ae0eca90d7e3480ccc2416ee51c4ac4122a61ff4400429a40c,10193006322673,10193007243246,10193045199589,37.956343,38.876916,0.3868700335668907,0.4833547401595273,0,,39.928268
91,10192391276343,10193005271321,56.201741704,rms,791a8c3b0ffc31ae0eca90d7e3480ccc2416ee51c4ac4122a61ff4400429a40c,10193006322673,10193006608728,10193006917561,0.308833,0.594888,0.5243763585644865,1.296361072562011,0,,1.64624
92,10193010806560,10193619938466,56.816933108,tflite_autoencoder,cb36959abc0cbdc48e2145a30eb3a78ebbb102fb335d772d2645973fde41e5cf,10193620387077,10193620701817,10193622108965,1.407148,1.721888,0.28770789151783305,0.47720259914362284,0,,2.170499
92,10193010806560,10193619938466,56.831483031,isolation_forest,cb36959abc0cbdc48e2145a30eb3a78ebbb102fb335d772d2645973fde41e5cf,10193620387077,10193620790040,10193636658888,15.868848,16.271811,0.3958388759004138,0.4833547401595273,0,,16.720422
92,10193010806560,10193619938466,56.815498275,rms,cb36959abc0cbdc48e2145a30eb3a78ebbb102fb335d772d2645973fde41e5cf,10193620387077,10193620527780,10193620674132,0.146352,0.287055,0.5450570597241918,1.296361072562011,0,,0.735666
93,10193624374854,10194237411999,57.434103919,tflite_autoencoder,7e9297dd3eb3385fd45ac46043192410189f9acf0a54a80c9a35b5ead5e2aae8,10194237761573,10194237890388,10194239279776,1.389388,1.518203,0.22848204757137403,0.47720259914362284,0,,1.867777
93,10193624374854,10194237411999,57.447662897,isolation_forest,7e9297dd3eb3385fd45ac46043192410189f9acf0a54a80c9a35b5ead5e2aae8,10194237761573,10194238139906,10194252838754,14.698848,15.077181,0.3906271759730995,0.4833547401595273,0,,15.426755
93,10193624374854,10194237411999,57.432937623,rms,7e9297dd3eb3385fd45ac46043192410189f9acf0a54a80c9a35b5ead5e2aae8,10194237761573,10194238008017,10194238113480,0.105463,0.351907,0.541011435149203,1.296361072562011,0,,0.701481
94,10194241465053,10194854277588,58.051053619,tflite_autoencoder,df7d3d3d8dcd501ed5f83db30196b440a764e57a6b69d8fdd9d58e648d0d4bc2,10194854650680,10194854779884,10194856229476,1.449592,1.578796,0.2478738399924377,0.47720259914362284,0,,1.951888
94,10194241465053,10194854277588,58.064622894,isolation_forest,df7d3d3d8dcd501ed5f83db30196b440a764e57a6b69d8fdd9d58e648d0d4bc2,10194854650680,10194855047106,10194869798751,14.751645,15.148071,0.38122078950176314,0.4833547401595273,0,,15.521163
94,10194241465053,10194854277588,58.049840842,rms,df7d3d3d8dcd501ed5f83db30196b440a764e57a6b69d8fdd9d58e648d0d4bc2,10194854650680,10194854909884,10194855016699,0.106815,0.366019,0.5162729868481397,1.296361072562011,0,,0.739111
95,10194861271160,10195471154992,58.670385208,tflite_autoencoder,d9c07226b397e5671e69cc6e0e04ba6566af1ccc1194366b445d81562399b2fe,10195471622269,10195471801732,10195475561065,3.759333,3.938796,0.3111036578284831,0.47720259914362284,0,,4.406073
95,10194861271160,10195471154992,58.689190999,isolation_forest,d9c07226b397e5671e69cc6e0e04ba6566af1ccc1194366b445d81562399b2fe,10195471622269,10195472152065,10195494366856,22.214791,22.744587,0.3886124544636142,0.4833547401595273,0,,23.211864
95,10194861271160,10195471154992,58.666936653,rms,d9c07226b397e5671e69cc6e0e04ba6566af1ccc1194366b445d81562399b2fe,10195471622269,10195471965584,10195472112510,0.146926,0.490241,0.5531757215064537,1.296361072562011,0,,0.957518
96,10195478482916,10196089738895,59.29095287,tflite_autoencoder,96e1245e8405650bb41412df7025e62861d3b6f1116a3e0e06d21829b9881226,10196090268432,10196090450599,10196096128727,5.678128,5.860295,0.20473121712386058,0.47720259914362284,0,,6.389832
96,10195478482916,10196089738895,59.311681254,isolation_forest,96e1245e8405650bb41412df7025e62861d3b6f1116a3e0e06d21829b9881226,10196090268432,10196090811302,10196116857111,26.045809,26.588679,0.3811412777700135,0.4833547401595273,0,,27.118216
96,10195478482916,10196089738895,59.285594853,rms,96e1245e8405650bb41412df7025e62861d3b6f1116a3e0e06d21829b9881226,10196090268432,10196090621951,10196090770710,0.148759,0.502278,0.5256078979635989,1.296361072562011,0,,1.031815
97,10196109319557,10196705803281,59.903774701,tflite_autoencoder,11be2aeacbd6b3abeebcf906ed64e20eb0eec05b670a608eb6028664982e0090,10196706290503,10196706702114,10196708950558,2.248444,2.660055,0.28841220862971984,0.47720259914362284,0,,3.147277
97,10196109319557,10196705803281,59.923396678,isolation_forest,11be2aeacbd6b3abeebcf906ed64e20eb0eec05b670a608eb6028664982e0090,10196706290503,10196706830725,10196728572535,21.74181,22.282032,0.381898466363712,0.4833547401595273,0,,22.769254
97,10196109319557,10196705803281,59.901489794,rms,11be2aeacbd6b3abeebcf906ed64e20eb0eec05b670a608eb6028664982e0090,10196706290503,10196706477410,10196706665651,0.188241,0.375148,0.5667679855107445,1.296361072562011,0,,0.86237
98,10196717624093,10197323810055,60.526807289,tflite_autoencoder,a62e61c71c7347e113b99371eed516c487b158295fd494f71a4331094176b880,10197324321426,10197324731907,10197331983146,7.251239,7.66172,0.24582135577386222,0.47720259914362284,0,,8.173091
98,10196717624093,10197323810055,60.543069896,isolation_forest,a62e61c71c7347e113b99371eed516c487b158295fd494f71a4331094176b880,10197324321426,10197324867407,10197348245753,23.378346,23.924327,0.38476505586790466,0.4833547401595273,0,,24.435698
98,10196717624093,10197323810055,60.519517513,rms,a62e61c71c7347e113b99371eed516c487b158295fd494f71a4331094176b880,10197324321426,10197324501889,10197324693370,0.191481,0.371944,0.5295274903423666,1.296361072562011,0,,0.883315
99,10197334735442,10197940933830,61.139903139,tflite_autoencoder,3717e36e31d812713f4fd393cce43bfbe7bf5190000115cef9e4f6a6db69da35,10197941396052,10197941790830,10197945078996,3.288166,3.682944,0.22522633478065876,0.47720259914362284,0,,4.145166
99,10197334735442,10197940933830,61.157121597,isolation_forest,3717e36e31d812713f4fd393cce43bfbe7bf5190000115cef9e4f6a6db69da35,10197941396052,10197941910311,10197962297454,20.387143,20.901402,0.37887637590066986,0.4833547401595273,0,,21.363624
99,10197334735442,10197940933830,61.136581325,rms,3717e36e31d812713f4fd393cce43bfbe7bf5190000115cef9e4f6a6db69da35,10197941396052,10197941566089,10197941757182,0.191093,0.36113,0.5142761944586117,1.296361072562011,0,,0.823352
100,10197947050569,10198559197549,61.761922912,tflite_autoencoder,0055e97387d950c67f0f5e796d45b9b0f70de942dd12e0268abdd064fe22fb02,10198559703697,10198559882364,10198567098769,7.216405,7.395072,0.2579521887174406,0.47720259914362284,0,,7.90122
100,10197947050569,10198559197549,61.776328798,isolation_forest,0055e97387d950c67f0f5e796d45b9b0f70de942dd12e0268abdd064fe22fb02,10198559703697,10198560233808,10198581504655,21.270847,21.800958,0.38459930445331936,0.4833547401595273,0,,22.307106
100,10197947050569,10198559197549,61.755016136,rms,0055e97387d950c67f0f5e796d45b9b0f70de942dd12e0268abdd064fe22fb02,10198559703697,10198560056864,10198560191993,0.135129,0.488296,0.5415555236007875,1.296361072562011,0,,0.994444
101,10198572184472,10199176208861,62.374134707,tflite_autoencoder,e3fd7d953b1a6043e55f5ce561993c6de276b4c750bd7ef562118e1bf698d6b6,10199176702694,10199176877472,10199179310564,2.433092,2.60787,0.2551622426650632,0.47720259914362284,0,,3.101703
101,10198572184472,10199176208861,62.393808554,isolation_forest,e3fd7d953b1a6043e55f5ce561993c6de276b4c750bd7ef562118e1bf698d6b6,10199176702694,10199177216509,10199198984411,21.767902,22.281717,0.38167218499338973,0.4833547401595273,0,,22.77555
101,10198572184472,10199176208861,62.37200393,rms,e3fd7d953b1a6043e55f5ce561993c6de276b4c750bd7ef562118e1bf698d6b6,10199176702694,10199177046731,10199177179787,0.133056,0.477093,0.5346254964973746,1.296361072562011,0,,0.970926
102,10199182747730,10199793452562,62.991840075,tflite_autoencoder,10c11920def1f5a912688df3015a8669d7dcfb5a3b4f6fb643012c7415002db0,10199793929099,10199794340006,10199797015932,2.675926,3.086833,0.22919689661141737,0.47720259914362284,0,,3.56337
102,10199182747730,10199793452562,63.011091959,isolation_forest,10c11920def1f5a912688df3015a8669d7dcfb5a3b4f6fb643012c7415002db0,10199793929099,10199794465080,10199816267816,21.802736,22.338717,0.3868748117792236,0.4833547401595273,0,,22.815254
102,10199182747730,10199793452562,62.989129038,rms,10c11920def1f5a912688df3015a8669d7dcfb5a3b4f6fb643012c7415002db0,10199793929099,10199794115729,10199794304895,0.189166,0.375796,0.5142860539682195,1.296361072562011,0,,0.852333
103,10199800197560,10200411923967,63.609856035,tflite_autoencoder,441fbc96b1c1878b1cb86af207f9c390e51069ff8453a32ccb59c0bb8b2b33ad,10200412461800,10200412654059,10200415031892,2.377833,2.570092,0.25099390808581273,0.47720259914362284,0,,3.107925
103,10199800197560,10200411923967,63.631079326,isolation_forest,441fbc96b1c1878b1cb86af207f9c390e51069ff8453a32ccb59c0bb8b2b33ad,10200412461800,10200413017689,10200436255183,23.237494,23.793383,0.38465223190873427,0.4833547401595273,0,,24.331216
103,10199800197560,10200411923967,63.607802091,rms,441fbc96b1c1878b1cb86af207f9c390e51069ff8453a32ccb59c0bb8b2b33ad,10200412461800,10200412828189,10200412977948,0.149759,0.516148,0.5406488358233709,1.296361072562011,0,,1.053981
104,10200417687336,10201028780612,64.227803273,tflite_autoencoder,463be16e480c8d1042d806ecb54ed21900dd28a846beaacb7a5dbe664c9c4854,10201029245797,10201029418334,10201032979130,3.560796,3.733333,0.27753987731775176,0.47720259914362284,0,,4.198518
104,10200417687336,10201028780612,64.246513305,isolation_forest,463be16e480c8d1042d806ecb54ed21900dd28a846beaacb7a5dbe664c9c4854,10201029245797,10201029754112,10201051689162,21.93505,22.443365,0.3788718800266502,0.4833547401595273,0,,22.90855
104,10200417687336,10201028780612,64.224539218,rms,463be16e480c8d1042d806ecb54ed21900dd28a846beaacb7a5dbe664c9c4854,10201029245797,10201029582890,10201029715075,0.132185,0.469278,0.5232789348994212,1.296361072562011,0,,0.934463
105,10201035917425,10201646476147,64.846163326,tflite_autoencoder,a416130465b87ed930517e690644ef3ab317fd2a2aa9d0f9744c4f9ef964f8f2,10201647555813,10201647728017,10201651339183,3.611166,3.78337,0.2570305085580209,0.47720259914362284,0,,4.863036
105,10201035917425,10201646476147,64.864791395,isolation_forest,a416130465b87ed930517e690644ef3ab317fd2a2aa9d0f9744c4f9ef964f8f2,10201647555813,10201648084202,10201669967252,21.88305,22.411439,0.39209905059599653,0.4833547401595273,0,,23.491105
105,10201035917425,10201646476147,64.842869456,rms,a416130465b87ed930517e690644ef3ab317fd2a2aa9d0f9744c4f9ef964f8f2,10201647555813,10201647895239,10201648045313,0.150074,0.4895,0.5472647265708772,1.296361072562011,0,,1.569166
106,10201655234923,10202263369589,65.461104287,tflite_autoencoder,a68ff6a150ed2d91a1db4b903676fda3957d68517e60954e3a2cc803a5bc725e,10202263843219,10202264020219,10202266280144,2.259925,2.436925,0.22957576045757358,0.47720259914362284,0,,2.910555
106,10201655234923,10202263369589,65.479489394,isolation_forest,a68ff6a150ed2d91a1db4b903676fda3957d68517e60954e3a2cc803a5bc725e,10202263843219,10202264417608,10202284665251,20.247643,20.822032,0.3900926355851046,0.4833547401595273,0,,21.295662
106,10201655234923,10202263369589,65.459195306,rms,a68ff6a150ed2d91a1db4b903676fda3957d68517e60954e3a2cc803a5bc725e,10202263843219,10202264210978,10202264371163,0.160185,0.527944,0.5006250133530266,1.296361072562011,0,,1.001574
107,10202277468197,10202880591958,66.080560896,tflite_autoencoder,00e86af9b7b567c56fa715884920f1484bbd94085925bd0b1ad67e3eeb05d0b1,10202881116235,10202881539532,10202885736753,4.197221,4.620518,0.24017949109770598,0.47720259914362284,0,,5.144795
107,10202277468197,10202880591958,66.100724076,isolation_forest,00e86af9b7b567c56fa715884920f1484bbd94085925bd0b1ad67e3eeb05d0b1,10202881116235,10202881663420,10202905899933,24.236513,24.783698,0.38426160718135033,0.4833547401595273,0,,25.307975
107,10202277468197,10202880591958,66.076325878,rms,00e86af9b7b567c56fa715884920f1484bbd94085925bd0b1ad67e3eeb05d0b1,10202881116235,10202881314772,10202881501735,0.186963,0.3855,0.5162026691733769,1.296361072562011,0,,0.909777
108,10202889004215,10203498359382,66.696842042,tflite_autoencoder,6d22903144d3d85e2f38192b499880aa6c69cf4b0da2e76d6b4860be12159581,10203498822548,10203499228789,10203502017899,2.78911,3.195351,1.6319387538957681,0.47720259914362284,1,,3.658517
108,10202889004215,10203498359382,66.715903149,isolation_forest,6d22903144d3d85e2f38192b499880aa6c69cf4b0da2e76d6b4860be12159581,10203498822548,10203499345826,10203521079006,21.73318,22.256458,0.4843211134571051,0.4833547401595273,1,,22.719624
108,10202889004215,10203498359382,66.694017987,rms,6d22903144d3d85e2f38192b499880aa6c69cf4b0da2e76d6b4860be12159581,10203498822548,10203499007641,10203499193844,0.186203,0.371296,1.2829300838895896,1.296361072562011,0,,0.834462
109,10203507644879,10204116806083,67.315455225,tflite_autoencoder,13c4c67cf97de942480024ccd53dca2f5100298ac99490015f5e10324e95e949,10204117319657,10204119222509,10204120631082,1.408573,3.311425,3.9019143116054997,0.47720259914362284,1,,3.824999
109,10203507644879,10204116806083,67.334101943,isolation_forest,13c4c67cf97de942480024ccd53dca2f5100298ac99490015f5e10324e95e949,10204117319657,10204117712342,10204139277800,21.565458,21.958143,0.5870109324349322,0.4833547401595273,1,,22.471717
109,10203507644879,10204116806083,67.312500819,rms,13c4c67cf97de942480024ccd53dca2f5100298ac99490015f5e10324e95e949,10204117319657,10204117493528,10204117676676,0.183148,0.357019,1.9752502699423298,1.296361072562011,1,,0.870593
110,10204121519934,10204733064156,67.930898576,tflite_autoencoder,f33d86a94b84b83773cce5b80177f6e33095d6ce9064953992fa63ac26a43370,10204733540600,10204733946433,10204736074433,2.128,2.533833,0.24101405816224938,0.47720259914362284,0,,3.010277
110,10204121519934,10204733064156,67.950665997,isolation_forest,f33d86a94b84b83773cce5b80177f6e33095d6ce9064953992fa63ac26a43370,10204733540600,10204734067026,10204755841854,21.774828,22.301254,0.38573976336612864,0.4833547401595273,0,,22.777698
110,10204121519934,10204733064156,67.928734799,rms,f33d86a94b84b83773cce5b80177f6e33095d6ce9064953992fa63ac26a43370,10204733540600,10204733725730,10204733910656,0.184926,0.370056,0.5373410658670216,1.296361072562011,0,,0.8465
