split_index,split,recording_id,original_state,source_csv_sha256,label,window_index_in_recording,source_start_index,source_end_index_exclusive,start_host_monotonic_ns,last_host_monotonic_ns,start_since_command_s,last_since_command_s,first_to_last_span_s,recording,recording_sha256,state,method,score,prediction,decision,error,threshold,threshold_source
338,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,144,55710,55838,16033999865246,16034612342090,268.964873506,269.57735035,0.612476844,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0868734556870043,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
338,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,144,55710,55838,16033999865246,16034612342090,268.964873506,269.57735035,0.612476844,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.45716885787351175,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
338,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,144,55710,55838,16033999865246,16034612342090,268.964873506,269.57735035,0.612476844,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.388858347286621,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
339,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,145,55838,55966,16034617874993,16035230891485,269.582883253,270.195899745,0.613016492,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0315191845544645,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
339,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,145,55838,55966,16034617874993,16035230891485,269.582883253,270.195899745,0.613016492,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.44438701343374415,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
339,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,145,55838,55966,16034617874993,16035230891485,269.582883253,270.195899745,0.613016492,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.33867900882542773,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
340,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,146,55966,56094,16035236423481,16035849112250,270.201431741,270.81412051,0.612688769,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0824459525557435,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
340,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,146,55966,56094,16035236423481,16035849112250,270.201431741,270.81412051,0.612688769,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.46406514089969086,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
340,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,146,55966,56094,16035236423481,16035849112250,270.201431741,270.81412051,0.612688769,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.4145712282913084,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
341,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,147,56094,56222,16035852751414,16036465877591,270.817759674,271.430885851,0.613126177,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0657864942571382,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
341,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,147,56094,56222,16035852751414,16036465877591,270.817759674,271.430885851,0.613126177,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.4452979446812194,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
341,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,147,56094,56222,16035852751414,16036465877591,270.817759674,271.430885851,0.613126177,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.3647199952597209,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
342,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,148,56222,56350,16036471412049,16037083262579,271.436420309,272.048270839,0.61185053,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.1186578016344064,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
342,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,148,56222,56350,16036471412049,16037083262579,271.436420309,272.048270839,0.61185053,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.463091824914279,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
342,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,148,56222,56350,16036471412049,16037083262579,271.436420309,272.048270839,0.61185053,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.3943676388637303,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
343,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,149,56350,56478,16037088863871,16037702520899,272.053872131,272.667529159,0.613657028,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0527995934939485,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
343,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,149,56350,56478,16037088863871,16037702520899,272.053872131,272.667529159,0.613657028,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.45852226194408646,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
343,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,149,56350,56478,16037088863871,16037702520899,272.053872131,272.667529159,0.613657028,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.3569867178444654,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
344,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,150,56478,56606,16037706207044,16038320580831,272.671215304,273.285589091,0.614373787,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0789514830376798,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
344,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,150,56478,56606,16037706207044,16038320580831,272.671215304,273.285589091,0.614373787,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.45648398844883464,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
344,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,150,56478,56606,16037706207044,16038320580831,272.671215304,273.285589091,0.614373787,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.39843878488489537,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
345,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,151,56606,56734,16038324263310,16038936639524,273.28927157,273.901647784,0.612376214,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.066258709706452,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
345,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,151,56606,56734,16038324263310,16038936639524,273.28927157,273.901647784,0.612376214,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.4677644007874691,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
345,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,151,56606,56734,16038324263310,16038936639524,273.28927157,273.901647784,0.612376214,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.4080983785976759,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
346,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,152,56734,56862,16038942260260,16039555143085,273.90726852,274.520151345,0.612882825,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0936883899789922,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
346,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,152,56734,56862,16038942260260,16039555143085,273.90726852,274.520151345,0.612882825,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.4567307634310545,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
346,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,152,56734,56862,16038942260260,16039555143085,273.90726852,274.520151345,0.612882825,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.4185324943230597,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
347,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,153,56862,56990,16039560736285,16040173282703,274.525744545,275.138290963,0.612546418,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.035538566940319,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
347,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,153,56862,56990,16039560736285,16040173282703,274.525744545,275.138290963,0.612546418,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.44556214815817186,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
347,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,153,56862,56990,16039560736285,16040173282703,274.525744545,275.138290963,0.612546418,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.38141824384009815,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
348,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,154,56990,57118,16040176987533,16040790773431,275.141995793,275.755781691,0.613785898,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0591556461480618,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
348,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,154,56990,57118,16040176987533,16040790773431,275.141995793,275.755781691,0.613785898,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.4552355990246622,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
348,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,154,56990,57118,16040176987533,16040790773431,275.141995793,275.755781691,0.613785898,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.3700631231648413,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
349,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,155,57118,57246,16040794460817,16041408389308,275.759469077,276.373397568,0.613928491,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0530444688683787,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
349,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,155,57118,57246,16040794460817,16041408389308,275.759469077,276.373397568,0.613928491,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.4438498732826479,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
349,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,155,57118,57246,16040794460817,16041408389308,275.759469077,276.373397568,0.613928491,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.4021166572729709,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
350,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,156,57246,57374,16041413991545,16042027017370,276.378999805,276.99202563,0.613025825,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0734611746379374,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
350,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,156,57246,57374,16041413991545,16042027017370,276.378999805,276.99202563,0.613025825,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.45087612774148117,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
350,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,156,57246,57374,16041413991545,16042027017370,276.378999805,276.99202563,0.613025825,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.35527423116218415,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
351,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,157,57374,57502,16042030701682,16042644262599,276.995709942,277.609270859,0.613560917,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.0720491742418612,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
351,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,157,57374,57502,16042030701682,16042644262599,276.995709942,277.609270859,0.613560917,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.47162084169164864,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
351,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,157,57374,57502,16042030701682,16042644262599,276.995709942,277.609270859,0.613560917,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.40908446322775777,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
352,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,158,57502,57630,16042647939540,16043261958661,277.6129478,278.226966921,0.614019121,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.126262421996592,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
352,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,158,57502,57630,16042647939540,16043261958661,277.6129478,278.226966921,0.614019121,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.44956338444839106,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
352,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,158,57502,57630,16042647939540,16043261958661,277.6129478,278.226966921,0.614019121,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.4137359509555889,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
353,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,159,57630,57758,16043265665491,16043880325833,278.230673751,278.845334093,0.614660342,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,rms,1.100106873646078,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
353,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,159,57630,57758,16043265665491,16043880325833,278.230673751,278.845334093,0.614660342,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,isolation_forest,0.45205546612799075,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
353,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,159,57630,57758,16043265665491,16043880325833,278.230673751,278.845334093,0.614660342,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,tflite_autoencoder,0.36075593115937926,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
